"ray/tune/info/num_steps_sampled","checkpoint: rl_algos/sac_ckpts/dashing-puddle-1030700.ckpt - _step","checkpoint: rl_algos/sac_ckpts/dashing-puddle-1030700.ckpt - _step__MIN","checkpoint: rl_algos/sac_ckpts/dashing-puddle-1030700.ckpt - _step__MAX","checkpoint: rl_algos/sac_ckpts/dashing-puddle-1030700.ckpt - ray/tune/custom_metrics/energy_cost_mean","checkpoint: rl_algos/sac_ckpts/dashing-puddle-1030700.ckpt - ray/tune/custom_metrics/energy_cost_mean__MIN","checkpoint: rl_algos/sac_ckpts/dashing-puddle-1030700.ckpt - ray/tune/custom_metrics/energy_cost_mean__MAX","checkpoint: super-monkey-909 - _step","checkpoint: super-monkey-909 - _step__MIN","checkpoint: super-monkey-909 - _step__MAX","checkpoint: super-monkey-909 - ray/tune/custom_metrics/energy_cost_mean","checkpoint: super-monkey-909 - ray/tune/custom_metrics/energy_cost_mean__MIN","checkpoint: super-monkey-909 - ray/tune/custom_metrics/energy_cost_mean__MAX","checkpoint: rose-galaxy-908 - _step","checkpoint: rose-galaxy-908 - _step__MIN","checkpoint: rose-galaxy-908 - _step__MAX","checkpoint: rose-galaxy-908 - ray/tune/custom_metrics/energy_cost_mean","checkpoint: rose-galaxy-908 - ray/tune/custom_metrics/energy_cost_mean__MIN","checkpoint: rose-galaxy-908 - ray/tune/custom_metrics/energy_cost_mean__MAX","checkpoint: charmed-wind-904 - _step","checkpoint: charmed-wind-904 - _step__MIN","checkpoint: charmed-wind-904 - _step__MAX","checkpoint: charmed-wind-904 - ray/tune/custom_metrics/energy_cost_mean","checkpoint: charmed-wind-904 - ray/tune/custom_metrics/energy_cost_mean__MIN","checkpoint: charmed-wind-904 - ray/tune/custom_metrics/energy_cost_mean__MAX","checkpoint: lucky-wind-900 - _step","checkpoint: lucky-wind-900 - _step__MIN","checkpoint: lucky-wind-900 - _step__MAX","checkpoint: lucky-wind-900 - ray/tune/custom_metrics/energy_cost_mean","checkpoint: lucky-wind-900 - ray/tune/custom_metrics/energy_cost_mean__MIN","checkpoint: lucky-wind-900 - ray/tune/custom_metrics/energy_cost_mean__MAX","checkpoint: brisk-vortex-896 - _step","checkpoint: brisk-vortex-896 - _step__MIN","checkpoint: brisk-vortex-896 - _step__MAX","checkpoint: brisk-vortex-896 - ray/tune/custom_metrics/energy_cost_mean","checkpoint: brisk-vortex-896 - ray/tune/custom_metrics/energy_cost_mean__MIN","checkpoint: brisk-vortex-896 - ray/tune/custom_metrics/energy_cost_mean__MAX","checkpoint: grateful-monkey-892 - _step","checkpoint: grateful-monkey-892 - _step__MIN","checkpoint: grateful-monkey-892 - _step__MAX","checkpoint: grateful-monkey-892 - ray/tune/custom_metrics/energy_cost_mean","checkpoint: grateful-monkey-892 - ray/tune/custom_metrics/energy_cost_mean__MIN","checkpoint: grateful-monkey-892 - ray/tune/custom_metrics/energy_cost_mean__MAX"
"87256","","","","","","","1742","1742","1742","41.972755432128906","41.972755432128906","41.972755432128906","1742","1742","1742","42.1744270324707","42.1744270324707","42.1744270324707","1742","1742","1742","41.972755432128906","41.972755432128906","41.972755432128906","1742","1742","1742","41.972755432128906","41.972755432128906","41.972755432128906","1742","1742","1742","42.1744270324707","42.1744270324707","42.1744270324707","","","","","",""
"87356","","","","","","","1744","1744","1744","41.972755432128906","41.972755432128906","41.972755432128906","1744","1744","1744","42.1744270324707","42.1744270324707","42.1744270324707","1744","1744","1744","41.972755432128906","41.972755432128906","41.972755432128906","1744","1744","1744","41.972755432128906","41.972755432128906","41.972755432128906","1744","1744","1744","42.1744270324707","42.1744270324707","42.1744270324707","","","","","",""
"87456","","","","","","","1746","1746","1746","41.972755432128906","41.972755432128906","41.972755432128906","1746","1746","1746","42.1744270324707","42.1744270324707","42.1744270324707","1746","1746","1746","42.06142807006836","42.06142807006836","42.06142807006836","1746","1746","1746","41.972755432128906","41.972755432128906","41.972755432128906","1746","1746","1746","42.29062271118164","42.29062271118164","42.29062271118164","","","","","",""
"87556","","","","","","","1748","1748","1748","42.09287643432617","42.09287643432617","42.09287643432617","1748","1748","1748","42.1744270324707","42.1744270324707","42.1744270324707","1748","1748","1748","42.06661605834961","42.06661605834961","42.06661605834961","1748","1748","1748","41.972755432128906","41.972755432128906","41.972755432128906","1748","1748","1748","42.26923370361328","42.26923370361328","42.26923370361328","","","","","",""
"87656","","","","","","","1750","1750","1750","41.972755432128906","41.972755432128906","41.972755432128906","1750","1750","1750","42.1744270324707","42.1744270324707","42.1744270324707","1750","1750","1750","41.972755432128906","41.972755432128906","41.972755432128906","1750","1750","1750","41.972755432128906","41.972755432128906","41.972755432128906","1750","1750","1750","42.1744270324707","42.1744270324707","42.1744270324707","","","","","",""
"87756","","","","","","","1752","1752","1752","42.08472442626953","42.08472442626953","42.08472442626953","1752","1752","1752","42.1744270324707","42.1744270324707","42.1744270324707","1752","1752","1752","41.972755432128906","41.972755432128906","41.972755432128906","1752","1752","1752","41.972755432128906","41.972755432128906","41.972755432128906","1752","1752","1752","42.1744270324707","42.1744270324707","42.1744270324707","","","","","",""
"87856","","","","","","","1754","1754","1754","41.972755432128906","41.972755432128906","41.972755432128906","1754","1754","1754","42.1744270324707","42.1744270324707","42.1744270324707","1754","1754","1754","42.08472442626953","42.08472442626953","42.08472442626953","1754","1754","1754","41.972755432128906","41.972755432128906","41.972755432128906","1754","1754","1754","42.1744270324707","42.1744270324707","42.1744270324707","","","","","",""
"87956","","","","","","","1756","1756","1756","41.972755432128906","41.972755432128906","41.972755432128906","1756","1756","1756","42.1744270324707","42.1744270324707","42.1744270324707","1756","1756","1756","41.972755432128906","41.972755432128906","41.972755432128906","1756","1756","1756","41.972755432128906","41.972755432128906","41.972755432128906","1756","1756","1756","42.26149368286133","42.26149368286133","42.26149368286133","","","","","",""
"88056","","","","","","","1758","1758","1758","42.095741271972656","42.095741271972656","42.095741271972656","1758","1758","1758","42.666019439697266","42.666019439697266","42.666019439697266","1758","1758","1758","41.972755432128906","41.972755432128906","41.972755432128906","1758","1758","1758","41.972755432128906","41.972755432128906","41.972755432128906","1758","1758","1758","42.493751525878906","42.493751525878906","42.493751525878906","","","","","",""
"88156","","","","","","","1760","1760","1760","41.972755432128906","41.972755432128906","41.972755432128906","1760","1760","1760","42.1744270324707","42.1744270324707","42.1744270324707","1760","1760","1760","42.13750457763672","42.13750457763672","42.13750457763672","1760","1760","1760","41.972755432128906","41.972755432128906","41.972755432128906","1760","1760","1760","42.1744270324707","42.1744270324707","42.1744270324707","","","","","",""
"88256","","","","","","","1762","1762","1762","42.07341003417969","42.07341003417969","42.07341003417969","1762","1762","1762","42.294551849365234","42.294551849365234","42.294551849365234","1762","1762","1762","41.972755432128906","41.972755432128906","41.972755432128906","1762","1762","1762","41.972755432128906","41.972755432128906","41.972755432128906","1762","1762","1762","42.1744270324707","42.1744270324707","42.1744270324707","","","","","",""
"88356","","","","","","","1764","1764","1764","41.972755432128906","41.972755432128906","41.972755432128906","1764","1764","1764","42.1744270324707","42.1744270324707","42.1744270324707","1764","1764","1764","41.972755432128906","41.972755432128906","41.972755432128906","1764","1764","1764","41.972755432128906","41.972755432128906","41.972755432128906","1764","1764","1764","42.1744270324707","42.1744270324707","42.1744270324707","","","","","",""
"88456","","","","","","","1766","1766","1766","42.42045593261719","42.42045593261719","42.42045593261719","1766","1766","1766","42.1744270324707","42.1744270324707","42.1744270324707","1766","1766","1766","42.07476806640625","42.07476806640625","42.07476806640625","1766","1766","1766","41.972755432128906","41.972755432128906","41.972755432128906","1766","1766","1766","42.1744270324707","42.1744270324707","42.1744270324707","","","","","",""
"88556","","","","","","","1768","1768","1768","41.972755432128906","41.972755432128906","41.972755432128906","1768","1768","1768","42.1744270324707","42.1744270324707","42.1744270324707","1768","1768","1768","41.972755432128906","41.972755432128906","41.972755432128906","1768","1768","1768","41.972755432128906","41.972755432128906","41.972755432128906","1768","1768","1768","42.1744270324707","42.1744270324707","42.1744270324707","","","","","",""
"88656","","","","","","","1770","1770","1770","41.972755432128906","41.972755432128906","41.972755432128906","1770","1770","1770","42.1744270324707","42.1744270324707","42.1744270324707","1770","1770","1770","41.972755432128906","41.972755432128906","41.972755432128906","1770","1770","1770","41.972755432128906","41.972755432128906","41.972755432128906","1770","1770","1770","42.1744270324707","42.1744270324707","42.1744270324707","","","","","",""
"88756","","","","","","","1772","1772","1772","41.972755432128906","41.972755432128906","41.972755432128906","1772","1772","1772","42.1744270324707","42.1744270324707","42.1744270324707","1772","1772","1772","41.972755432128906","41.972755432128906","41.972755432128906","1772","1772","1772","41.972755432128906","41.972755432128906","41.972755432128906","1772","1772","1772","42.1744270324707","42.1744270324707","42.1744270324707","","","","","",""
"88856","","","","","","","1774","1774","1774","41.972755432128906","41.972755432128906","41.972755432128906","1774","1774","1774","42.27644348144531","42.27644348144531","42.27644348144531","1774","1774","1774","41.972755432128906","41.972755432128906","41.972755432128906","1774","1774","1774","41.972755432128906","41.972755432128906","41.972755432128906","1774","1774","1774","42.1744270324707","42.1744270324707","42.1744270324707","","","","","",""
"88956","","","","","","","1776","1776","1776","41.972755432128906","41.972755432128906","41.972755432128906","1776","1776","1776","42.50334548950195","42.50334548950195","42.50334548950195","1776","1776","1776","41.972755432128906","41.972755432128906","41.972755432128906","1776","1776","1776","41.972755432128906","41.972755432128906","41.972755432128906","1776","1776","1776","42.1744270324707","42.1744270324707","42.1744270324707","","","","","",""
"89056","","","","","","","1778","1778","1778","41.972755432128906","41.972755432128906","41.972755432128906","1778","1778","1778","42.1744270324707","42.1744270324707","42.1744270324707","1778","1778","1778","41.972755432128906","41.972755432128906","41.972755432128906","1778","1778","1778","41.972755432128906","41.972755432128906","41.972755432128906","1778","1778","1778","42.1744270324707","42.1744270324707","42.1744270324707","","","","","",""
"89156","","","","","","","1780","1780","1780","41.972755432128906","41.972755432128906","41.972755432128906","1780","1780","1780","42.1744270324707","42.1744270324707","42.1744270324707","1780","1780","1780","41.972755432128906","41.972755432128906","41.972755432128906","1780","1780","1780","41.972755432128906","41.972755432128906","41.972755432128906","1780","1780","1780","42.1744270324707","42.1744270324707","42.1744270324707","","","","","",""
"89256","","","","","","","1782","1782","1782","41.972755432128906","41.972755432128906","41.972755432128906","1782","1782","1782","42.27644348144531","42.27644348144531","42.27644348144531","1782","1782","1782","41.972755432128906","41.972755432128906","41.972755432128906","1782","1782","1782","41.972755432128906","41.972755432128906","41.972755432128906","1782","1782","1782","42.1744270324707","42.1744270324707","42.1744270324707","","","","","",""
"89356","","","","","","","1784","1784","1784","41.972755432128906","41.972755432128906","41.972755432128906","1784","1784","1784","42.1744270324707","42.1744270324707","42.1744270324707","1784","1784","1784","41.972755432128906","41.972755432128906","41.972755432128906","1784","1784","1784","41.972755432128906","41.972755432128906","41.972755432128906","1784","1784","1784","42.1744270324707","42.1744270324707","42.1744270324707","","","","","",""
"89456","","","","","","","1786","1786","1786","41.972755432128906","41.972755432128906","41.972755432128906","1786","1786","1786","42.1744270324707","42.1744270324707","42.1744270324707","1786","1786","1786","41.972755432128906","41.972755432128906","41.972755432128906","1786","1786","1786","41.972755432128906","41.972755432128906","41.972755432128906","1786","1786","1786","42.1744270324707","42.1744270324707","42.1744270324707","","","","","",""
"89556","","","","","","","1788","1788","1788","41.972755432128906","41.972755432128906","41.972755432128906","1788","1788","1788","42.1744270324707","42.1744270324707","42.1744270324707","1788","1788","1788","41.972755432128906","41.972755432128906","41.972755432128906","1788","1788","1788","41.972755432128906","41.972755432128906","41.972755432128906","1788","1788","1788","42.1744270324707","42.1744270324707","42.1744270324707","","","","","",""
"89656","","","","","","","1790","1790","1790","41.972755432128906","41.972755432128906","41.972755432128906","1790","1790","1790","42.1744270324707","42.1744270324707","42.1744270324707","1790","1790","1790","41.972755432128906","41.972755432128906","41.972755432128906","1790","1790","1790","41.972755432128906","41.972755432128906","41.972755432128906","1790","1790","1790","42.1744270324707","42.1744270324707","42.1744270324707","","","","","",""
"89756","","","","","","","1792","1792","1792","41.972755432128906","41.972755432128906","41.972755432128906","1792","1792","1792","42.275081634521484","42.275081634521484","42.275081634521484","1792","1792","1792","41.972755432128906","41.972755432128906","41.972755432128906","1792","1792","1792","41.972755432128906","41.972755432128906","41.972755432128906","1792","1792","1792","42.1744270324707","42.1744270324707","42.1744270324707","","","","","",""
"89856","","","","","","","1794","1794","1794","41.972755432128906","41.972755432128906","41.972755432128906","1794","1794","1794","42.1744270324707","42.1744270324707","42.1744270324707","1794","1794","1794","41.972755432128906","41.972755432128906","41.972755432128906","1794","1794","1794","41.972755432128906","41.972755432128906","41.972755432128906","1794","1794","1794","42.1744270324707","42.1744270324707","42.1744270324707","","","","","",""
"89956","","","","","","","1796","1796","1796","41.972755432128906","41.972755432128906","41.972755432128906","1796","1796","1796","42.1744270324707","42.1744270324707","42.1744270324707","1796","1796","1796","41.972755432128906","41.972755432128906","41.972755432128906","1796","1796","1796","41.972755432128906","41.972755432128906","41.972755432128906","1796","1796","1796","42.1744270324707","42.1744270324707","42.1744270324707","","","","","",""
"90056","","","","","","","1798","1798","1798","41.972755432128906","41.972755432128906","41.972755432128906","1798","1798","1798","42.1744270324707","42.1744270324707","42.1744270324707","1798","1798","1798","41.972755432128906","41.972755432128906","41.972755432128906","1798","1798","1798","41.972755432128906","41.972755432128906","41.972755432128906","1798","1798","1798","42.1744270324707","42.1744270324707","42.1744270324707","","","","","",""
"90156","","","","","","","1800","1800","1800","41.972755432128906","41.972755432128906","41.972755432128906","1800","1800","1800","42.1744270324707","42.1744270324707","42.1744270324707","1800","1800","1800","41.972755432128906","41.972755432128906","41.972755432128906","1800","1800","1800","41.972755432128906","41.972755432128906","41.972755432128906","1800","1800","1800","42.1744270324707","42.1744270324707","42.1744270324707","","","","","",""
"90256","","","","","","","1802","1802","1802","41.972755432128906","41.972755432128906","41.972755432128906","1802","1802","1802","42.1744270324707","42.1744270324707","42.1744270324707","1802","1802","1802","41.972755432128906","41.972755432128906","41.972755432128906","1802","1802","1802","41.972755432128906","41.972755432128906","41.972755432128906","1802","1802","1802","42.1744270324707","42.1744270324707","42.1744270324707","","","","","",""
"90356","","","","","","","1804","1804","1804","41.972755432128906","41.972755432128906","41.972755432128906","1804","1804","1804","42.1744270324707","42.1744270324707","42.1744270324707","1804","1804","1804","41.972755432128906","41.972755432128906","41.972755432128906","1804","1804","1804","41.972755432128906","41.972755432128906","41.972755432128906","1804","1804","1804","42.1744270324707","42.1744270324707","42.1744270324707","","","","","",""
"90456","","","","","","","1806","1806","1806","41.972755432128906","41.972755432128906","41.972755432128906","1806","1806","1806","42.26923370361328","42.26923370361328","42.26923370361328","1806","1806","1806","41.972755432128906","41.972755432128906","41.972755432128906","1806","1806","1806","41.972755432128906","41.972755432128906","41.972755432128906","1806","1806","1806","42.1744270324707","42.1744270324707","42.1744270324707","","","","","",""
"90556","","","","","","","1808","1808","1808","41.972755432128906","41.972755432128906","41.972755432128906","1808","1808","1808","42.1744270324707","42.1744270324707","42.1744270324707","1808","1808","1808","41.972755432128906","41.972755432128906","41.972755432128906","1808","1808","1808","41.972755432128906","41.972755432128906","41.972755432128906","1808","1808","1808","42.1744270324707","42.1744270324707","42.1744270324707","","","","","",""
"90656","","","","","","","1810","1810","1810","41.972755432128906","41.972755432128906","41.972755432128906","1810","1810","1810","42.1744270324707","42.1744270324707","42.1744270324707","1810","1810","1810","41.972755432128906","41.972755432128906","41.972755432128906","1810","1810","1810","41.972755432128906","41.972755432128906","41.972755432128906","1810","1810","1810","42.1744270324707","42.1744270324707","42.1744270324707","","","","","",""
"90756","","","","","","","1812","1812","1812","41.972755432128906","41.972755432128906","41.972755432128906","1812","1812","1812","42.1744270324707","42.1744270324707","42.1744270324707","1812","1812","1812","41.972755432128906","41.972755432128906","41.972755432128906","1812","1812","1812","41.972755432128906","41.972755432128906","41.972755432128906","1812","1812","1812","42.1744270324707","42.1744270324707","42.1744270324707","","","","","",""
"90856","","","","","","","1814","1814","1814","41.972755432128906","41.972755432128906","41.972755432128906","1814","1814","1814","42.1744270324707","42.1744270324707","42.1744270324707","1814","1814","1814","41.972755432128906","41.972755432128906","41.972755432128906","1814","1814","1814","41.972755432128906","41.972755432128906","41.972755432128906","1814","1814","1814","42.1744270324707","42.1744270324707","42.1744270324707","","","","","",""
"90956","","","","","","","1816","1816","1816","41.972755432128906","41.972755432128906","41.972755432128906","1816","1816","1816","42.1744270324707","42.1744270324707","42.1744270324707","1816","1816","1816","41.972755432128906","41.972755432128906","41.972755432128906","1816","1816","1816","41.972755432128906","41.972755432128906","41.972755432128906","1816","1816","1816","42.1744270324707","42.1744270324707","42.1744270324707","","","","","",""
"91056","","","","","","","1818","1818","1818","41.972755432128906","41.972755432128906","41.972755432128906","1818","1818","1818","42.1744270324707","42.1744270324707","42.1744270324707","1818","1818","1818","41.972755432128906","41.972755432128906","41.972755432128906","1818","1818","1818","41.972755432128906","41.972755432128906","41.972755432128906","1818","1818","1818","42.1744270324707","42.1744270324707","42.1744270324707","","","","","",""
"91156","","","","","","","1820","1820","1820","41.972755432128906","41.972755432128906","41.972755432128906","1820","1820","1820","42.1744270324707","42.1744270324707","42.1744270324707","1820","1820","1820","41.972755432128906","41.972755432128906","41.972755432128906","1820","1820","1820","42.06661605834961","42.06661605834961","42.06661605834961","1820","1820","1820","42.1744270324707","42.1744270324707","42.1744270324707","","","","","",""
"91256","","","","","","","1822","1822","1822","41.972755432128906","41.972755432128906","41.972755432128906","1822","1822","1822","42.275081634521484","42.275081634521484","42.275081634521484","1822","1822","1822","41.972755432128906","41.972755432128906","41.972755432128906","1822","1822","1822","41.972755432128906","41.972755432128906","41.972755432128906","1822","1822","1822","42.1744270324707","42.1744270324707","42.1744270324707","","","","","",""
"91356","","","","","","","1824","1824","1824","41.972755432128906","41.972755432128906","41.972755432128906","1824","1824","1824","42.1744270324707","42.1744270324707","42.1744270324707","1824","1824","1824","41.972755432128906","41.972755432128906","41.972755432128906","1824","1824","1824","41.972755432128906","41.972755432128906","41.972755432128906","1824","1824","1824","42.1744270324707","42.1744270324707","42.1744270324707","","","","","",""
"91456","","","","","","","1826","1826","1826","41.972755432128906","41.972755432128906","41.972755432128906","1826","1826","1826","42.1744270324707","42.1744270324707","42.1744270324707","1826","1826","1826","41.972755432128906","41.972755432128906","41.972755432128906","1826","1826","1826","41.972755432128906","41.972755432128906","41.972755432128906","1826","1826","1826","42.1744270324707","42.1744270324707","42.1744270324707","","","","","",""
"91556","","","","","","","1828","1828","1828","42.08472442626953","42.08472442626953","42.08472442626953","1828","1828","1828","42.1744270324707","42.1744270324707","42.1744270324707","1828","1828","1828","41.972755432128906","41.972755432128906","41.972755432128906","1828","1828","1828","41.972755432128906","41.972755432128906","41.972755432128906","1828","1828","1828","42.1744270324707","42.1744270324707","42.1744270324707","","","","","",""
"91656","","","","","","","1830","1830","1830","41.972755432128906","41.972755432128906","41.972755432128906","1830","1830","1830","42.1744270324707","42.1744270324707","42.1744270324707","1830","1830","1830","41.972755432128906","41.972755432128906","41.972755432128906","1830","1830","1830","42.088951110839844","42.088951110839844","42.088951110839844","1830","1830","1830","42.1744270324707","42.1744270324707","42.1744270324707","","","","","",""
"91756","","","","","","","1832","1832","1832","41.972755432128906","41.972755432128906","41.972755432128906","1832","1832","1832","42.1744270324707","42.1744270324707","42.1744270324707","1832","1832","1832","41.972755432128906","41.972755432128906","41.972755432128906","1832","1832","1832","41.972755432128906","41.972755432128906","41.972755432128906","1832","1832","1832","42.1744270324707","42.1744270324707","42.1744270324707","","","","","",""
"91856","","","","","","","1834","1834","1834","41.972755432128906","41.972755432128906","41.972755432128906","1834","1834","1834","42.1744270324707","42.1744270324707","42.1744270324707","1834","1834","1834","41.972755432128906","41.972755432128906","41.972755432128906","1834","1834","1834","41.972755432128906","41.972755432128906","41.972755432128906","1834","1834","1834","42.1744270324707","42.1744270324707","42.1744270324707","","","","","",""
"91956","","","","","","","1836","1836","1836","41.972755432128906","41.972755432128906","41.972755432128906","1836","1836","1836","42.1744270324707","42.1744270324707","42.1744270324707","1836","1836","1836","41.972755432128906","41.972755432128906","41.972755432128906","1836","1836","1836","41.972755432128906","41.972755432128906","41.972755432128906","1836","1836","1836","42.1744270324707","42.1744270324707","42.1744270324707","","","","","",""
"92056","","","","","","","1838","1838","1838","41.972755432128906","41.972755432128906","41.972755432128906","1838","1838","1838","42.1744270324707","42.1744270324707","42.1744270324707","1838","1838","1838","41.972755432128906","41.972755432128906","41.972755432128906","1838","1838","1838","41.972755432128906","41.972755432128906","41.972755432128906","1838","1838","1838","42.1744270324707","42.1744270324707","42.1744270324707","","","","","",""
"92156","","","","","","","1840","1840","1840","41.972755432128906","41.972755432128906","41.972755432128906","1840","1840","1840","42.1744270324707","42.1744270324707","42.1744270324707","1840","1840","1840","41.972755432128906","41.972755432128906","41.972755432128906","1840","1840","1840","41.972755432128906","41.972755432128906","41.972755432128906","1840","1840","1840","42.1744270324707","42.1744270324707","42.1744270324707","","","","","",""
"92256","","","","","","","1842","1842","1842","41.972755432128906","41.972755432128906","41.972755432128906","1842","1842","1842","42.1744270324707","42.1744270324707","42.1744270324707","1842","1842","1842","41.972755432128906","41.972755432128906","41.972755432128906","1842","1842","1842","41.972755432128906","41.972755432128906","41.972755432128906","1842","1842","1842","42.1744270324707","42.1744270324707","42.1744270324707","","","","","",""
"92356","","","","","","","1844","1844","1844","41.972755432128906","41.972755432128906","41.972755432128906","1844","1844","1844","42.1744270324707","42.1744270324707","42.1744270324707","1844","1844","1844","41.972755432128906","41.972755432128906","41.972755432128906","1844","1844","1844","41.972755432128906","41.972755432128906","41.972755432128906","1844","1844","1844","42.1744270324707","42.1744270324707","42.1744270324707","","","","","",""
"92456","","","","","","","1846","1846","1846","41.972755432128906","41.972755432128906","41.972755432128906","1846","1846","1846","42.1744270324707","42.1744270324707","42.1744270324707","1846","1846","1846","41.972755432128906","41.972755432128906","41.972755432128906","1846","1846","1846","41.972755432128906","41.972755432128906","41.972755432128906","1846","1846","1846","42.1744270324707","42.1744270324707","42.1744270324707","","","","","",""
"92556","","","","","","","1848","1848","1848","41.972755432128906","41.972755432128906","41.972755432128906","1848","1848","1848","42.1744270324707","42.1744270324707","42.1744270324707","1848","1848","1848","41.972755432128906","41.972755432128906","41.972755432128906","1848","1848","1848","41.972755432128906","41.972755432128906","41.972755432128906","1848","1848","1848","42.1744270324707","42.1744270324707","42.1744270324707","","","","","",""
"92656","","","","","","","1850","1850","1850","41.972755432128906","41.972755432128906","41.972755432128906","","","","","","","1850","1850","1850","41.972755432128906","41.972755432128906","41.972755432128906","1850","1850","1850","42.300498962402344","42.300498962402344","42.300498962402344","1850","1850","1850","42.1744270324707","42.1744270324707","42.1744270324707","","","","","",""
"92756","","","","","","","1852","1852","1852","41.972755432128906","41.972755432128906","41.972755432128906","","","","","","","1852","1852","1852","41.972755432128906","41.972755432128906","41.972755432128906","1852","1852","1852","42.05982208251953","42.05982208251953","42.05982208251953","1852","1852","1852","42.1744270324707","42.1744270324707","42.1744270324707","","","","","",""
"92856","","","","","","","1854","1854","1854","41.972755432128906","41.972755432128906","41.972755432128906","","","","","","","1854","1854","1854","41.972755432128906","41.972755432128906","41.972755432128906","1854","1854","1854","41.972755432128906","41.972755432128906","41.972755432128906","1854","1854","1854","42.1744270324707","42.1744270324707","42.1744270324707","","","","","",""
"92956","","","","","","","1856","1856","1856","41.972755432128906","41.972755432128906","41.972755432128906","","","","","","","1856","1856","1856","41.972755432128906","41.972755432128906","41.972755432128906","1856","1856","1856","41.972755432128906","41.972755432128906","41.972755432128906","1856","1856","1856","42.1744270324707","42.1744270324707","42.1744270324707","","","","","",""
"93056","","","","","","","1858","1858","1858","41.972755432128906","41.972755432128906","41.972755432128906","","","","","","","1858","1858","1858","41.972755432128906","41.972755432128906","41.972755432128906","1858","1858","1858","41.972755432128906","41.972755432128906","41.972755432128906","1858","1858","1858","42.1744270324707","42.1744270324707","42.1744270324707","","","","","",""
"93156","","","","","","","1860","1860","1860","41.972755432128906","41.972755432128906","41.972755432128906","","","","","","","1860","1860","1860","41.972755432128906","41.972755432128906","41.972755432128906","1860","1860","1860","41.972755432128906","41.972755432128906","41.972755432128906","1860","1860","1860","42.1744270324707","42.1744270324707","42.1744270324707","","","","","",""
"93256","","","","","","","1862","1862","1862","41.972755432128906","41.972755432128906","41.972755432128906","","","","","","","1862","1862","1862","41.972755432128906","41.972755432128906","41.972755432128906","1862","1862","1862","41.972755432128906","41.972755432128906","41.972755432128906","1862","1862","1862","42.1744270324707","42.1744270324707","42.1744270324707","","","","","",""
"93356","","","","","","","1864","1864","1864","41.972755432128906","41.972755432128906","41.972755432128906","","","","","","","1864","1864","1864","41.972755432128906","41.972755432128906","41.972755432128906","1864","1864","1864","41.972755432128906","41.972755432128906","41.972755432128906","1864","1864","1864","42.1744270324707","42.1744270324707","42.1744270324707","","","","","",""
"93456","","","","","","","1866","1866","1866","41.972755432128906","41.972755432128906","41.972755432128906","","","","","","","1866","1866","1866","41.972755432128906","41.972755432128906","41.972755432128906","1866","1866","1866","41.972755432128906","41.972755432128906","41.972755432128906","1866","1866","1866","42.1744270324707","42.1744270324707","42.1744270324707","","","","","",""
"93556","","","","","","","1868","1868","1868","41.972755432128906","41.972755432128906","41.972755432128906","","","","","","","1868","1868","1868","41.972755432128906","41.972755432128906","41.972755432128906","1868","1868","1868","41.972755432128906","41.972755432128906","41.972755432128906","1868","1868","1868","42.1744270324707","42.1744270324707","42.1744270324707","","","","","",""
"93656","","","","","","","1870","1870","1870","41.972755432128906","41.972755432128906","41.972755432128906","","","","","","","1870","1870","1870","41.972755432128906","41.972755432128906","41.972755432128906","1870","1870","1870","41.972755432128906","41.972755432128906","41.972755432128906","1870","1870","1870","42.1744270324707","42.1744270324707","42.1744270324707","","","","","",""
"93756","","","","","","","1872","1872","1872","41.972755432128906","41.972755432128906","41.972755432128906","","","","","","","1872","1872","1872","41.972755432128906","41.972755432128906","41.972755432128906","1872","1872","1872","41.972755432128906","41.972755432128906","41.972755432128906","1872","1872","1872","42.1744270324707","42.1744270324707","42.1744270324707","","","","","",""
"93856","","","","","","","1874","1874","1874","41.972755432128906","41.972755432128906","41.972755432128906","","","","","","","1874","1874","1874","41.972755432128906","41.972755432128906","41.972755432128906","1874","1874","1874","42.41669464111328","42.41669464111328","42.41669464111328","1874","1874","1874","42.666019439697266","42.666019439697266","42.666019439697266","","","","","",""
"93956","","","","","","","1876","1876","1876","41.972755432128906","41.972755432128906","41.972755432128906","","","","","","","1876","1876","1876","41.972755432128906","41.972755432128906","41.972755432128906","1876","1876","1876","41.972755432128906","41.972755432128906","41.972755432128906","1876","1876","1876","42.1744270324707","42.1744270324707","42.1744270324707","","","","","",""
"94056","","","","","","","1878","1878","1878","41.972755432128906","41.972755432128906","41.972755432128906","","","","","","","1878","1878","1878","41.972755432128906","41.972755432128906","41.972755432128906","1878","1878","1878","41.972755432128906","41.972755432128906","41.972755432128906","1878","1878","1878","42.50334548950195","42.50334548950195","42.50334548950195","","","","","",""
"94156","","","","","","","1880","1880","1880","42.379146575927734","42.379146575927734","42.379146575927734","","","","","","","1880","1880","1880","41.972755432128906","41.972755432128906","41.972755432128906","1880","1880","1880","41.972755432128906","41.972755432128906","41.972755432128906","1880","1880","1880","42.1744270324707","42.1744270324707","42.1744270324707","","","","","",""
"94256","","","","","","","1882","1882","1882","41.972755432128906","41.972755432128906","41.972755432128906","","","","","","","1882","1882","1882","41.972755432128906","41.972755432128906","41.972755432128906","1882","1882","1882","41.972755432128906","41.972755432128906","41.972755432128906","1882","1882","1882","42.1744270324707","42.1744270324707","42.1744270324707","","","","","",""
