"ray/tune/info/num_steps_sampled","planning_num_data: 75000 - _step","planning_num_data: 75000 - _step__MIN","planning_num_data: 75000 - _step__MAX","planning_num_data: 75000 - ray/tune/custom_metrics/is_step_in_real_mean","planning_num_data: 75000 - ray/tune/custom_metrics/is_step_in_real_mean__MIN","planning_num_data: 75000 - ray/tune/custom_metrics/is_step_in_real_mean__MAX","planning_num_data: 7500 - _step","planning_num_data: 7500 - _step__MIN","planning_num_data: 7500 - _step__MAX","planning_num_data: 7500 - ray/tune/custom_metrics/is_step_in_real_mean","planning_num_data: 7500 - ray/tune/custom_metrics/is_step_in_real_mean__MIN","planning_num_data: 7500 - ray/tune/custom_metrics/is_step_in_real_mean__MAX","planning_num_data: 500 - _step","planning_num_data: 500 - _step__MIN","planning_num_data: 500 - _step__MAX","planning_num_data: 500 - ray/tune/custom_metrics/is_step_in_real_mean","planning_num_data: 500 - ray/tune/custom_metrics/is_step_in_real_mean__MIN","planning_num_data: 500 - ray/tune/custom_metrics/is_step_in_real_mean__MAX","planning_num_data: 30000 - _step","planning_num_data: 30000 - _step__MIN","planning_num_data: 30000 - _step__MAX","planning_num_data: 30000 - ray/tune/custom_metrics/is_step_in_real_mean","planning_num_data: 30000 - ray/tune/custom_metrics/is_step_in_real_mean__MIN","planning_num_data: 30000 - ray/tune/custom_metrics/is_step_in_real_mean__MAX","planning_num_data: 20000 - _step","planning_num_data: 20000 - _step__MIN","planning_num_data: 20000 - _step__MAX","planning_num_data: 20000 - ray/tune/custom_metrics/is_step_in_real_mean","planning_num_data: 20000 - ray/tune/custom_metrics/is_step_in_real_mean__MIN","planning_num_data: 20000 - ray/tune/custom_metrics/is_step_in_real_mean__MAX","planning_num_data: 2000 - _step","planning_num_data: 2000 - _step__MIN","planning_num_data: 2000 - _step__MAX","planning_num_data: 2000 - ray/tune/custom_metrics/is_step_in_real_mean","planning_num_data: 2000 - ray/tune/custom_metrics/is_step_in_real_mean__MIN","planning_num_data: 2000 - ray/tune/custom_metrics/is_step_in_real_mean__MAX","planning_num_data: 15000 - _step","planning_num_data: 15000 - _step__MIN","planning_num_data: 15000 - _step__MAX","planning_num_data: 15000 - ray/tune/custom_metrics/is_step_in_real_mean","planning_num_data: 15000 - ray/tune/custom_metrics/is_step_in_real_mean__MIN","planning_num_data: 15000 - ray/tune/custom_metrics/is_step_in_real_mean__MAX","planning_num_data: 100000 - _step","planning_num_data: 100000 - _step__MIN","planning_num_data: 100000 - _step__MAX","planning_num_data: 100000 - ray/tune/custom_metrics/is_step_in_real_mean","planning_num_data: 100000 - ray/tune/custom_metrics/is_step_in_real_mean__MIN","planning_num_data: 100000 - ray/tune/custom_metrics/is_step_in_real_mean__MAX","planning_num_data: 10000 - _step","planning_num_data: 10000 - _step__MIN","planning_num_data: 10000 - _step__MAX","planning_num_data: 10000 - ray/tune/custom_metrics/is_step_in_real_mean","planning_num_data: 10000 - ray/tune/custom_metrics/is_step_in_real_mean__MIN","planning_num_data: 10000 - ray/tune/custom_metrics/is_step_in_real_mean__MAX","planning_num_data: 1000 - _step","planning_num_data: 1000 - _step__MIN","planning_num_data: 1000 - _step__MAX","planning_num_data: 1000 - ray/tune/custom_metrics/is_step_in_real_mean","planning_num_data: 1000 - ray/tune/custom_metrics/is_step_in_real_mean__MIN","planning_num_data: 1000 - ray/tune/custom_metrics/is_step_in_real_mean__MAX"
"18000","179","179","179","1","1","1","179","179","179","1","1","1","179","179","179","1","1","1","179","179","179","1","1","1","179","179","179","1","1","1","179","179","179","0.9900000095367432","0.9900000095367432","0.9900000095367432","179","179","179","0.9900000095367432","0.9900000095367432","0.9900000095367432","179","179","179","1","1","1","179","179","179","1","1","1","179","179","179","1","1","1"
"18100","180","180","180","1","1","1","180","180","180","1","1","1","180","180","180","1","1","1","180","180","180","1","1","1","180","180","180","1","1","1","180","180","180","1","1","1","180","180","180","0.9900000095367432","0.9900000095367432","0.9900000095367432","180","180","180","1","1","1","180","180","180","1","1","1","180","180","180","0.9900000095367432","0.9900000095367432","0.9900000095367432"
"18200","181","181","181","1","1","1","181","181","181","1","1","1","181","181","181","0.9900000095367432","0.9900000095367432","0.9900000095367432","181","181","181","1","1","1","181","181","181","1","1","1","181","181","181","1","1","1","181","181","181","0.9900000095367432","0.9900000095367432","0.9900000095367432","181","181","181","1","1","1","181","181","181","0.9800000190734863","0.9800000190734863","0.9800000190734863","181","181","181","0.9800000190734863","0.9800000190734863","0.9800000190734863"
"18300","182","182","182","1","1","1","182","182","182","1","1","1","182","182","182","0.9900000095367432","0.9900000095367432","0.9900000095367432","182","182","182","1","1","1","182","182","182","0.9900000095367432","0.9900000095367432","0.9900000095367432","182","182","182","1","1","1","182","182","182","1","1","1","182","182","182","1","1","1","182","182","182","0.9900000095367432","0.9900000095367432","0.9900000095367432","182","182","182","0.9700000286102295","0.9700000286102295","0.9700000286102295"
"18400","183","183","183","1","1","1","183","183","183","1","1","1","183","183","183","1","1","1","183","183","183","1","1","1","183","183","183","1","1","1","183","183","183","1","1","1","183","183","183","1","1","1","183","183","183","1","1","1","183","183","183","1","1","1","183","183","183","0.9800000190734863","0.9800000190734863","0.9800000190734863"
"18500","184","184","184","0.9900000095367432","0.9900000095367432","0.9900000095367432","184","184","184","1","1","1","184","184","184","1","1","1","184","184","184","0.9900000095367432","0.9900000095367432","0.9900000095367432","184","184","184","1","1","1","184","184","184","1","1","1","184","184","184","0.9800000190734863","0.9800000190734863","0.9800000190734863","184","184","184","1","1","1","184","184","184","0.9900000095367432","0.9900000095367432","0.9900000095367432","184","184","184","0.9900000095367432","0.9900000095367432","0.9900000095367432"
"18600","185","185","185","1","1","1","185","185","185","1","1","1","185","185","185","0.9800000190734863","0.9800000190734863","0.9800000190734863","185","185","185","1","1","1","185","185","185","1","1","1","185","185","185","0.9900000095367432","0.9900000095367432","0.9900000095367432","185","185","185","0.9900000095367432","0.9900000095367432","0.9900000095367432","185","185","185","0.9900000095367432","0.9900000095367432","0.9900000095367432","185","185","185","0.9900000095367432","0.9900000095367432","0.9900000095367432","185","185","185","0.949999988079071","0.949999988079071","0.949999988079071"
"18700","186","186","186","1","1","1","186","186","186","1","1","1","186","186","186","1","1","1","186","186","186","1","1","1","186","186","186","1","1","1","186","186","186","1","1","1","186","186","186","0.9900000095367432","0.9900000095367432","0.9900000095367432","186","186","186","1","1","1","186","186","186","1","1","1","186","186","186","0.9900000095367432","0.9900000095367432","0.9900000095367432"
"18800","187","187","187","1","1","1","187","187","187","1","1","1","187","187","187","1","1","1","187","187","187","1","1","1","187","187","187","1","1","1","187","187","187","1","1","1","187","187","187","1","1","1","187","187","187","1","1","1","187","187","187","1","1","1","187","187","187","0.9599999785423279","0.9599999785423279","0.9599999785423279"
"18900","188","188","188","1","1","1","188","188","188","1","1","1","188","188","188","1","1","1","188","188","188","0.9900000095367432","0.9900000095367432","0.9900000095367432","188","188","188","1","1","1","188","188","188","1","1","1","188","188","188","1","1","1","188","188","188","1","1","1","188","188","188","1","1","1","188","188","188","0.9800000190734863","0.9800000190734863","0.9800000190734863"
"19000","189","189","189","0.9900000095367432","0.9900000095367432","0.9900000095367432","189","189","189","1","1","1","189","189","189","1","1","1","189","189","189","1","1","1","189","189","189","0.9900000095367432","0.9900000095367432","0.9900000095367432","189","189","189","1","1","1","189","189","189","0.9900000095367432","0.9900000095367432","0.9900000095367432","189","189","189","1","1","1","189","189","189","1","1","1","189","189","189","0.9900000095367432","0.9900000095367432","0.9900000095367432"
"19100","190","190","190","1","1","1","190","190","190","1","1","1","190","190","190","0.9900000095367432","0.9900000095367432","0.9900000095367432","190","190","190","1","1","1","190","190","190","1","1","1","190","190","190","1","1","1","190","190","190","0.9599999785423279","0.9599999785423279","0.9599999785423279","190","190","190","1","1","1","190","190","190","1","1","1","190","190","190","0.9800000190734863","0.9800000190734863","0.9800000190734863"
"19200","191","191","191","1","1","1","191","191","191","1","1","1","191","191","191","0.9900000095367432","0.9900000095367432","0.9900000095367432","191","191","191","1","1","1","191","191","191","1","1","1","191","191","191","1","1","1","191","191","191","0.9900000095367432","0.9900000095367432","0.9900000095367432","191","191","191","1","1","1","191","191","191","1","1","1","191","191","191","0.9800000190734863","0.9800000190734863","0.9800000190734863"
"19300","192","192","192","1","1","1","192","192","192","1","1","1","192","192","192","0.9900000095367432","0.9900000095367432","0.9900000095367432","192","192","192","1","1","1","192","192","192","1","1","1","192","192","192","1","1","1","192","192","192","1","1","1","192","192","192","1","1","1","192","192","192","1","1","1","192","192","192","0.9800000190734863","0.9800000190734863","0.9800000190734863"
"19400","193","193","193","1","1","1","193","193","193","1","1","1","193","193","193","0.9900000095367432","0.9900000095367432","0.9900000095367432","193","193","193","1","1","1","193","193","193","1","1","1","193","193","193","1","1","1","193","193","193","0.9900000095367432","0.9900000095367432","0.9900000095367432","193","193","193","1","1","1","193","193","193","1","1","1","193","193","193","0.9700000286102295","0.9700000286102295","0.9700000286102295"
"19500","194","194","194","1","1","1","194","194","194","1","1","1","194","194","194","0.9800000190734863","0.9800000190734863","0.9800000190734863","194","194","194","1","1","1","194","194","194","1","1","1","194","194","194","0.9900000095367432","0.9900000095367432","0.9900000095367432","194","194","194","1","1","1","194","194","194","1","1","1","194","194","194","1","1","1","194","194","194","0.9900000095367432","0.9900000095367432","0.9900000095367432"
"19600","195","195","195","1","1","1","195","195","195","1","1","1","195","195","195","0.9800000190734863","0.9800000190734863","0.9800000190734863","195","195","195","1","1","1","195","195","195","1","1","1","195","195","195","1","1","1","195","195","195","1","1","1","195","195","195","1","1","1","195","195","195","1","1","1","195","195","195","1","1","1"
"19700","196","196","196","1","1","1","196","196","196","1","1","1","196","196","196","1","1","1","196","196","196","0.9900000095367432","0.9900000095367432","0.9900000095367432","196","196","196","1","1","1","196","196","196","1","1","1","196","196","196","1","1","1","196","196","196","1","1","1","196","196","196","0.9900000095367432","0.9900000095367432","0.9900000095367432","196","196","196","1","1","1"
"19800","197","197","197","1","1","1","197","197","197","1","1","1","197","197","197","0.9900000095367432","0.9900000095367432","0.9900000095367432","197","197","197","1","1","1","197","197","197","1","1","1","197","197","197","1","1","1","197","197","197","1","1","1","197","197","197","1","1","1","197","197","197","1","1","1","197","197","197","1","1","1"
"19900","198","198","198","1","1","1","198","198","198","1","1","1","198","198","198","1","1","1","198","198","198","1","1","1","198","198","198","1","1","1","198","198","198","1","1","1","198","198","198","1","1","1","198","198","198","1","1","1","198","198","198","1","1","1","198","198","198","1","1","1"
"20000","199","199","199","1","1","1","199","199","199","1","1","1","199","199","199","0.9900000095367432","0.9900000095367432","0.9900000095367432","199","199","199","1","1","1","199","199","199","1","1","1","199","199","199","1","1","1","199","199","199","1","1","1","199","199","199","1","1","1","199","199","199","1","1","1","199","199","199","0.9900000095367432","0.9900000095367432","0.9900000095367432"
"20100","200","200","200","0.9900000095367432","0.9900000095367432","0.9900000095367432","200","200","200","1","1","1","200","200","200","1","1","1","200","200","200","1","1","1","200","200","200","1","1","1","200","200","200","1","1","1","200","200","200","1","1","1","200","200","200","1","1","1","200","200","200","1","1","1","200","200","200","0.9800000190734863","0.9800000190734863","0.9800000190734863"
"20200","201","201","201","1","1","1","201","201","201","1","1","1","201","201","201","1","1","1","201","201","201","1","1","1","201","201","201","1","1","1","201","201","201","1","1","1","201","201","201","1","1","1","201","201","201","1","1","1","201","201","201","1","1","1","201","201","201","1","1","1"
"20300","202","202","202","1","1","1","202","202","202","1","1","1","202","202","202","1","1","1","202","202","202","1","1","1","202","202","202","1","1","1","202","202","202","0.9900000095367432","0.9900000095367432","0.9900000095367432","202","202","202","0.9900000095367432","0.9900000095367432","0.9900000095367432","202","202","202","1","1","1","202","202","202","1","1","1","202","202","202","1","1","1"
"20400","203","203","203","1","1","1","203","203","203","1","1","1","203","203","203","1","1","1","203","203","203","1","1","1","203","203","203","1","1","1","203","203","203","1","1","1","203","203","203","1","1","1","203","203","203","1","1","1","203","203","203","1","1","1","203","203","203","0.9900000095367432","0.9900000095367432","0.9900000095367432"
"20500","204","204","204","1","1","1","204","204","204","1","1","1","204","204","204","1","1","1","204","204","204","1","1","1","204","204","204","1","1","1","204","204","204","1","1","1","204","204","204","1","1","1","204","204","204","1","1","1","204","204","204","0.9900000095367432","0.9900000095367432","0.9900000095367432","204","204","204","0.9800000190734863","0.9800000190734863","0.9800000190734863"
"20600","205","205","205","1","1","1","205","205","205","0.9900000095367432","0.9900000095367432","0.9900000095367432","205","205","205","1","1","1","205","205","205","1","1","1","205","205","205","1","1","1","205","205","205","1","1","1","205","205","205","1","1","1","205","205","205","1","1","1","205","205","205","1","1","1","205","205","205","1","1","1"
"20700","206","206","206","1","1","1","206","206","206","1","1","1","206","206","206","1","1","1","206","206","206","1","1","1","206","206","206","1","1","1","206","206","206","1","1","1","206","206","206","1","1","1","206","206","206","1","1","1","206","206","206","0.9900000095367432","0.9900000095367432","0.9900000095367432","206","206","206","0.9800000190734863","0.9800000190734863","0.9800000190734863"
"20800","207","207","207","1","1","1","207","207","207","1","1","1","207","207","207","1","1","1","207","207","207","1","1","1","207","207","207","1","1","1","207","207","207","1","1","1","207","207","207","1","1","1","207","207","207","1","1","1","207","207","207","1","1","1","207","207","207","0.9900000095367432","0.9900000095367432","0.9900000095367432"
"20900","208","208","208","1","1","1","208","208","208","1","1","1","208","208","208","1","1","1","208","208","208","1","1","1","208","208","208","1","1","1","208","208","208","1","1","1","208","208","208","0.9900000095367432","0.9900000095367432","0.9900000095367432","208","208","208","1","1","1","208","208","208","1","1","1","208","208","208","1","1","1"
"21000","209","209","209","1","1","1","209","209","209","1","1","1","209","209","209","0.9900000095367432","0.9900000095367432","0.9900000095367432","209","209","209","1","1","1","209","209","209","1","1","1","209","209","209","1","1","1","209","209","209","1","1","1","209","209","209","1","1","1","209","209","209","1","1","1","209","209","209","1","1","1"
"21100","210","210","210","1","1","1","210","210","210","1","1","1","210","210","210","0.9900000095367432","0.9900000095367432","0.9900000095367432","210","210","210","1","1","1","210","210","210","1","1","1","210","210","210","1","1","1","210","210","210","0.9900000095367432","0.9900000095367432","0.9900000095367432","210","210","210","1","1","1","210","210","210","1","1","1","210","210","210","1","1","1"
"21200","211","211","211","1","1","1","211","211","211","1","1","1","211","211","211","1","1","1","211","211","211","1","1","1","211","211","211","1","1","1","211","211","211","1","1","1","211","211","211","1","1","1","211","211","211","1","1","1","211","211","211","1","1","1","211","211","211","0.9900000095367432","0.9900000095367432","0.9900000095367432"
"21300","212","212","212","1","1","1","212","212","212","1","1","1","212","212","212","1","1","1","212","212","212","1","1","1","212","212","212","1","1","1","212","212","212","1","1","1","212","212","212","1","1","1","212","212","212","1","1","1","212","212","212","1","1","1","212","212","212","0.9900000095367432","0.9900000095367432","0.9900000095367432"
"21400","213","213","213","1","1","1","213","213","213","1","1","1","213","213","213","1","1","1","213","213","213","1","1","1","213","213","213","1","1","1","213","213","213","1","1","1","213","213","213","1","1","1","213","213","213","1","1","1","213","213","213","1","1","1","213","213","213","1","1","1"
"21500","214","214","214","1","1","1","214","214","214","1","1","1","214","214","214","1","1","1","214","214","214","1","1","1","214","214","214","1","1","1","214","214","214","1","1","1","214","214","214","1","1","1","214","214","214","1","1","1","214","214","214","0.9900000095367432","0.9900000095367432","0.9900000095367432","214","214","214","0.9900000095367432","0.9900000095367432","0.9900000095367432"
"21600","215","215","215","1","1","1","215","215","215","1","1","1","215","215","215","1","1","1","215","215","215","1","1","1","215","215","215","1","1","1","215","215","215","1","1","1","215","215","215","1","1","1","215","215","215","1","1","1","215","215","215","1","1","1","215","215","215","0.9900000095367432","0.9900000095367432","0.9900000095367432"
"21700","216","216","216","1","1","1","216","216","216","1","1","1","216","216","216","0.9900000095367432","0.9900000095367432","0.9900000095367432","216","216","216","1","1","1","216","216","216","1","1","1","216","216","216","1","1","1","216","216","216","1","1","1","216","216","216","1","1","1","216","216","216","0.9900000095367432","0.9900000095367432","0.9900000095367432","216","216","216","0.9900000095367432","0.9900000095367432","0.9900000095367432"
"21800","217","217","217","1","1","1","217","217","217","1","1","1","217","217","217","1","1","1","217","217","217","1","1","1","217","217","217","1","1","1","217","217","217","1","1","1","217","217","217","0.9800000190734863","0.9800000190734863","0.9800000190734863","217","217","217","1","1","1","217","217","217","1","1","1","217","217","217","0.9800000190734863","0.9800000190734863","0.9800000190734863"
"21900","218","218","218","1","1","1","218","218","218","1","1","1","218","218","218","0.9900000095367432","0.9900000095367432","0.9900000095367432","218","218","218","1","1","1","218","218","218","1","1","1","218","218","218","1","1","1","218","218","218","1","1","1","218","218","218","1","1","1","218","218","218","1","1","1","218","218","218","1","1","1"
"22000","219","219","219","1","1","1","219","219","219","1","1","1","219","219","219","1","1","1","219","219","219","0.9900000095367432","0.9900000095367432","0.9900000095367432","219","219","219","1","1","1","219","219","219","1","1","1","219","219","219","1","1","1","219","219","219","1","1","1","219","219","219","1","1","1","219","219","219","0.9900000095367432","0.9900000095367432","0.9900000095367432"
"22100","220","220","220","1","1","1","220","220","220","1","1","1","220","220","220","1","1","1","220","220","220","1","1","1","220","220","220","1","1","1","220","220","220","1","1","1","220","220","220","1","1","1","220","220","220","1","1","1","220","220","220","1","1","1","220","220","220","1","1","1"
"22200","221","221","221","1","1","1","221","221","221","1","1","1","221","221","221","1","1","1","221","221","221","1","1","1","221","221","221","1","1","1","221","221","221","1","1","1","221","221","221","1","1","1","221","221","221","1","1","1","221","221","221","1","1","1","221","221","221","1","1","1"
"22300","222","222","222","1","1","1","222","222","222","1","1","1","222","222","222","1","1","1","222","222","222","1","1","1","222","222","222","1","1","1","222","222","222","1","1","1","222","222","222","1","1","1","222","222","222","1","1","1","222","222","222","1","1","1","222","222","222","0.9800000190734863","0.9800000190734863","0.9800000190734863"
"22400","223","223","223","1","1","1","223","223","223","1","1","1","223","223","223","1","1","1","223","223","223","1","1","1","223","223","223","1","1","1","223","223","223","1","1","1","223","223","223","1","1","1","223","223","223","1","1","1","223","223","223","0.9900000095367432","0.9900000095367432","0.9900000095367432","223","223","223","0.9800000190734863","0.9800000190734863","0.9800000190734863"
"22500","224","224","224","1","1","1","224","224","224","1","1","1","224","224","224","1","1","1","224","224","224","1","1","1","224","224","224","1","1","1","224","224","224","1","1","1","224","224","224","1","1","1","224","224","224","1","1","1","224","224","224","1","1","1","224","224","224","1","1","1"
"22600","225","225","225","1","1","1","225","225","225","1","1","1","225","225","225","1","1","1","225","225","225","0.9800000190734863","0.9800000190734863","0.9800000190734863","225","225","225","1","1","1","225","225","225","1","1","1","225","225","225","1","1","1","225","225","225","1","1","1","225","225","225","1","1","1","225","225","225","1","1","1"
"22700","226","226","226","1","1","1","226","226","226","1","1","1","226","226","226","1","1","1","226","226","226","1","1","1","226","226","226","1","1","1","226","226","226","1","1","1","226","226","226","1","1","1","226","226","226","1","1","1","226","226","226","1","1","1","226","226","226","1","1","1"
"22800","227","227","227","1","1","1","227","227","227","1","1","1","227","227","227","1","1","1","227","227","227","1","1","1","227","227","227","1","1","1","227","227","227","1","1","1","227","227","227","1","1","1","227","227","227","1","1","1","227","227","227","0.9800000190734863","0.9800000190734863","0.9800000190734863","227","227","227","1","1","1"
"22900","228","228","228","1","1","1","228","228","228","0.9900000095367432","0.9900000095367432","0.9900000095367432","228","228","228","1","1","1","228","228","228","1","1","1","228","228","228","1","1","1","228","228","228","1","1","1","228","228","228","1","1","1","228","228","228","0.9900000095367432","0.9900000095367432","0.9900000095367432","228","228","228","1","1","1","228","228","228","1","1","1"
"23000","229","229","229","1","1","1","229","229","229","1","1","1","229","229","229","1","1","1","229","229","229","1","1","1","229","229","229","1","1","1","229","229","229","1","1","1","229","229","229","1","1","1","229","229","229","1","1","1","229","229","229","1","1","1","229","229","229","1","1","1"
"23100","230","230","230","1","1","1","230","230","230","0.9900000095367432","0.9900000095367432","0.9900000095367432","230","230","230","1","1","1","230","230","230","1","1","1","230","230","230","1","1","1","230","230","230","1","1","1","230","230","230","1","1","1","230","230","230","1","1","1","230","230","230","1","1","1","230","230","230","0.9800000190734863","0.9800000190734863","0.9800000190734863"
"23200","231","231","231","1","1","1","231","231","231","1","1","1","231","231","231","0.9900000095367432","0.9900000095367432","0.9900000095367432","231","231","231","1","1","1","231","231","231","1","1","1","231","231","231","1","1","1","231","231","231","1","1","1","231","231","231","1","1","1","231","231","231","1","1","1","231","231","231","0.9800000190734863","0.9800000190734863","0.9800000190734863"
"23300","232","232","232","1","1","1","232","232","232","1","1","1","232","232","232","1","1","1","232","232","232","1","1","1","232","232","232","1","1","1","232","232","232","1","1","1","232","232","232","1","1","1","232","232","232","1","1","1","232","232","232","1","1","1","232","232","232","1","1","1"
"23400","233","233","233","1","1","1","233","233","233","1","1","1","233","233","233","1","1","1","233","233","233","1","1","1","233","233","233","1","1","1","233","233","233","1","1","1","233","233","233","1","1","1","233","233","233","1","1","1","233","233","233","1","1","1","233","233","233","0.9900000095367432","0.9900000095367432","0.9900000095367432"
"23500","234","234","234","1","1","1","234","234","234","0.9900000095367432","0.9900000095367432","0.9900000095367432","234","234","234","1","1","1","234","234","234","1","1","1","234","234","234","1","1","1","234","234","234","1","1","1","234","234","234","1","1","1","234","234","234","1","1","1","234","234","234","1","1","1","234","234","234","1","1","1"
"23600","235","235","235","1","1","1","235","235","235","1","1","1","235","235","235","1","1","1","235","235","235","1","1","1","235","235","235","1","1","1","235","235","235","1","1","1","235","235","235","1","1","1","235","235","235","1","1","1","235","235","235","1","1","1","235","235","235","1","1","1"
"23700","236","236","236","1","1","1","236","236","236","1","1","1","236","236","236","1","1","1","236","236","236","1","1","1","236","236","236","1","1","1","236","236","236","1","1","1","236","236","236","1","1","1","236","236","236","1","1","1","236","236","236","1","1","1","236","236","236","1","1","1"
"23800","237","237","237","1","1","1","237","237","237","1","1","1","237","237","237","0.9900000095367432","0.9900000095367432","0.9900000095367432","237","237","237","1","1","1","237","237","237","1","1","1","237","237","237","1","1","1","237","237","237","1","1","1","237","237","237","1","1","1","237","237","237","1","1","1","237","237","237","1","1","1"
"23900","238","238","238","1","1","1","238","238","238","1","1","1","238","238","238","1","1","1","238","238","238","1","1","1","238","238","238","1","1","1","238","238","238","1","1","1","238","238","238","1","1","1","238","238","238","1","1","1","238","238","238","1","1","1","238","238","238","1","1","1"
"24000","239","239","239","1","1","1","239","239","239","1","1","1","239","239","239","1","1","1","239","239","239","1","1","1","239","239","239","1","1","1","239","239","239","1","1","1","239","239","239","1","1","1","239","239","239","1","1","1","239","239","239","0.9900000095367432","0.9900000095367432","0.9900000095367432","239","239","239","0.9900000095367432","0.9900000095367432","0.9900000095367432"
"24100","240","240","240","1","1","1","240","240","240","1","1","1","240","240","240","0.9800000190734863","0.9800000190734863","0.9800000190734863","240","240","240","1","1","1","240","240","240","1","1","1","240","240","240","1","1","1","240","240","240","1","1","1","240","240","240","1","1","1","240","240","240","1","1","1","240","240","240","0.9900000095367432","0.9900000095367432","0.9900000095367432"
"24200","241","241","241","1","1","1","241","241","241","1","1","1","241","241","241","0.9900000095367432","0.9900000095367432","0.9900000095367432","241","241","241","1","1","1","241","241","241","1","1","1","241","241","241","1","1","1","241","241","241","1","1","1","241","241","241","1","1","1","241","241","241","1","1","1","241","241","241","0.9900000095367432","0.9900000095367432","0.9900000095367432"
"24300","242","242","242","1","1","1","242","242","242","1","1","1","242","242","242","1","1","1","242","242","242","1","1","1","242","242","242","1","1","1","242","242","242","1","1","1","242","242","242","1","1","1","242","242","242","1","1","1","242","242","242","1","1","1","242","242","242","0.9900000095367432","0.9900000095367432","0.9900000095367432"
"24400","243","243","243","1","1","1","243","243","243","1","1","1","243","243","243","0.9900000095367432","0.9900000095367432","0.9900000095367432","243","243","243","1","1","1","243","243","243","1","1","1","243","243","243","1","1","1","243","243","243","1","1","1","243","243","243","1","1","1","243","243","243","1","1","1","243","243","243","1","1","1"
"24500","244","244","244","1","1","1","244","244","244","1","1","1","244","244","244","0.9900000095367432","0.9900000095367432","0.9900000095367432","244","244","244","1","1","1","244","244","244","1","1","1","244","244","244","1","1","1","244","244","244","1","1","1","244","244","244","1","1","1","244","244","244","0.9900000095367432","0.9900000095367432","0.9900000095367432","244","244","244","1","1","1"
"24600","245","245","245","1","1","1","245","245","245","1","1","1","245","245","245","0.9900000095367432","0.9900000095367432","0.9900000095367432","245","245","245","1","1","1","245","245","245","1","1","1","245","245","245","1","1","1","245","245","245","1","1","1","245","245","245","1","1","1","245","245","245","1","1","1","245","245","245","1","1","1"
"24700","246","246","246","1","1","1","246","246","246","1","1","1","246","246","246","1","1","1","246","246","246","1","1","1","246","246","246","1","1","1","246","246","246","1","1","1","246","246","246","1","1","1","246","246","246","1","1","1","246","246","246","1","1","1","246","246","246","0.9900000095367432","0.9900000095367432","0.9900000095367432"
"24800","247","247","247","1","1","1","247","247","247","1","1","1","247","247","247","1","1","1","247","247","247","1","1","1","247","247","247","1","1","1","247","247","247","0.9900000095367432","0.9900000095367432","0.9900000095367432","247","247","247","1","1","1","247","247","247","1","1","1","247","247","247","0.9900000095367432","0.9900000095367432","0.9900000095367432","247","247","247","0.9900000095367432","0.9900000095367432","0.9900000095367432"
"24900","248","248","248","1","1","1","248","248","248","1","1","1","248","248","248","1","1","1","248","248","248","1","1","1","248","248","248","1","1","1","248","248","248","1","1","1","248","248","248","1","1","1","248","248","248","1","1","1","248","248","248","1","1","1","248","248","248","1","1","1"
"25000","249","249","249","1","1","1","249","249","249","1","1","1","249","249","249","1","1","1","249","249","249","1","1","1","249","249","249","1","1","1","249","249","249","1","1","1","249","249","249","1","1","1","249","249","249","1","1","1","249","249","249","1","1","1","249","249","249","0.9700000286102295","0.9700000286102295","0.9700000286102295"
"25100","250","250","250","0.9900000095367432","0.9900000095367432","0.9900000095367432","250","250","250","1","1","1","250","250","250","0.9900000095367432","0.9900000095367432","0.9900000095367432","250","250","250","1","1","1","250","250","250","1","1","1","250","250","250","1","1","1","250","250","250","1","1","1","250","250","250","1","1","1","250","250","250","1","1","1","250","250","250","0.9900000095367432","0.9900000095367432","0.9900000095367432"
"25200","251","251","251","1","1","1","251","251","251","1","1","1","251","251","251","1","1","1","251","251","251","1","1","1","251","251","251","1","1","1","251","251","251","1","1","1","251","251","251","1","1","1","251","251","251","1","1","1","251","251","251","1","1","1","251","251","251","1","1","1"
"25300","252","252","252","1","1","1","252","252","252","1","1","1","252","252","252","1","1","1","252","252","252","1","1","1","252","252","252","1","1","1","252","252","252","1","1","1","252","252","252","1","1","1","252","252","252","1","1","1","252","252","252","1","1","1","252","252","252","1","1","1"
"25400","253","253","253","1","1","1","253","253","253","1","1","1","253","253","253","0.9900000095367432","0.9900000095367432","0.9900000095367432","253","253","253","1","1","1","253","253","253","1","1","1","253","253","253","1","1","1","253","253","253","1","1","1","253","253","253","1","1","1","253","253","253","1","1","1","253","253","253","0.9900000095367432","0.9900000095367432","0.9900000095367432"
"25500","254","254","254","1","1","1","254","254","254","1","1","1","254","254","254","1","1","1","254","254","254","1","1","1","254","254","254","1","1","1","254","254","254","1","1","1","254","254","254","1","1","1","254","254","254","1","1","1","254","254","254","1","1","1","254","254","254","0.9900000095367432","0.9900000095367432","0.9900000095367432"
"25600","255","255","255","0.9900000095367432","0.9900000095367432","0.9900000095367432","255","255","255","1","1","1","255","255","255","1","1","1","255","255","255","1","1","1","255","255","255","1","1","1","255","255","255","1","1","1","255","255","255","1","1","1","255","255","255","1","1","1","255","255","255","1","1","1","255","255","255","0.9900000095367432","0.9900000095367432","0.9900000095367432"
"25700","256","256","256","1","1","1","256","256","256","1","1","1","256","256","256","1","1","1","256","256","256","1","1","1","256","256","256","1","1","1","256","256","256","1","1","1","256","256","256","1","1","1","256","256","256","1","1","1","256","256","256","1","1","1","256","256","256","0.9900000095367432","0.9900000095367432","0.9900000095367432"
