"ray/tune/info/num_steps_sampled","oracle_noise: 160 - _step","oracle_noise: 160 - _step__MIN","oracle_noise: 160 - _step__MAX","oracle_noise: 160 - ray/tune/custom_metrics/prediction_error_mean","oracle_noise: 160 - ray/tune/custom_metrics/prediction_error_mean__MIN","oracle_noise: 160 - ray/tune/custom_metrics/prediction_error_mean__MAX","oracle_noise: 140 - _step","oracle_noise: 140 - _step__MIN","oracle_noise: 140 - _step__MAX","oracle_noise: 140 - ray/tune/custom_metrics/prediction_error_mean","oracle_noise: 140 - ray/tune/custom_metrics/prediction_error_mean__MIN","oracle_noise: 140 - ray/tune/custom_metrics/prediction_error_mean__MAX","oracle_noise: 120 - _step","oracle_noise: 120 - _step__MIN","oracle_noise: 120 - _step__MAX","oracle_noise: 120 - ray/tune/custom_metrics/prediction_error_mean","oracle_noise: 120 - ray/tune/custom_metrics/prediction_error_mean__MIN","oracle_noise: 120 - ray/tune/custom_metrics/prediction_error_mean__MAX","oracle_noise: 90 - _step","oracle_noise: 90 - _step__MIN","oracle_noise: 90 - _step__MAX","oracle_noise: 90 - ray/tune/custom_metrics/prediction_error_mean","oracle_noise: 90 - ray/tune/custom_metrics/prediction_error_mean__MIN","oracle_noise: 90 - ray/tune/custom_metrics/prediction_error_mean__MAX","oracle_noise: 60 - _step","oracle_noise: 60 - _step__MIN","oracle_noise: 60 - _step__MAX","oracle_noise: 60 - ray/tune/custom_metrics/prediction_error_mean","oracle_noise: 60 - ray/tune/custom_metrics/prediction_error_mean__MIN","oracle_noise: 60 - ray/tune/custom_metrics/prediction_error_mean__MAX","oracle_noise: 20 - _step","oracle_noise: 20 - _step__MIN","oracle_noise: 20 - _step__MAX","oracle_noise: 20 - ray/tune/custom_metrics/prediction_error_mean","oracle_noise: 20 - ray/tune/custom_metrics/prediction_error_mean__MIN","oracle_noise: 20 - ray/tune/custom_metrics/prediction_error_mean__MAX"
"18800","187","187","187","0.6126924157142639","0.6126924157142639","0.6126924157142639","187","187","187","0.4701758623123169","0.4310712218284607","0.5092805027961731","187","187","187","0.3798859715461731","0.3798859715461731","0.3798859715461731","187","187","187","0.34160202741622925","0.34160202741622925","0.34160202741622925","187","187","187","0.10895608365535736","0.10895608365535736","0.10895608365535736","187","187","187","0.03528793901205063","0.03528793901205063","0.03528793901205063"
"18900","188","188","188","0.6061474680900574","0.6061474680900574","0.6061474680900574","188","188","188","0.4921216815710068","0.4617217481136322","0.5225216150283813","188","188","188","0.3865698575973511","0.3865698575973511","0.3865698575973511","188","188","188","0.3199538588523865","0.3199538588523865","0.3199538588523865","188","188","188","0.08863357454538345","0.08863357454538345","0.08863357454538345","188","188","188","0.012521469034254551","0.012521469034254551","0.012521469034254551"
"19000","189","189","189","0.5735394358634949","0.5735394358634949","0.5735394358634949","189","189","189","0.4485042840242386","0.414102703332901","0.48290586471557617","189","189","189","0.36236393451690674","0.36236393451690674","0.36236393451690674","189","189","189","0.3663676679134369","0.3663676679134369","0.3663676679134369","189","189","189","0.06308744847774506","0.06308744847774506","0.06308744847774506","189","189","189","0.013717268593609333","0.013717268593609333","0.013717268593609333"
"19100","190","190","190","0.5819557309150696","0.5819557309150696","0.5819557309150696","190","190","190","0.4264914393424988","0.377408504486084","0.4755743741989136","190","190","190","0.373370885848999","0.373370885848999","0.373370885848999","190","190","190","0.2710081934928894","0.2710081934928894","0.2710081934928894","190","190","190","0.11346052587032318","0.11346052587032318","0.11346052587032318","190","190","190","0.03557368740439415","0.03557368740439415","0.03557368740439415"
"19200","191","191","191","0.6216215491294861","0.6216215491294861","0.6216215491294861","191","191","191","0.3531057685613632","0.27212420105934143","0.434087336063385","191","191","191","0.2607874870300293","0.2607874870300293","0.2607874870300293","191","191","191","0.2946516275405884","0.2946516275405884","0.2946516275405884","191","191","191","0.12638169527053833","0.12638169527053833","0.12638169527053833","191","191","191","0.03895584121346474","0.03895584121346474","0.03895584121346474"
"19300","192","192","192","0.5530192852020264","0.5530192852020264","0.5530192852020264","192","192","192","0.3754971772432327","0.30817392468452454","0.4428204298019409","192","192","192","0.391855925321579","0.391855925321579","0.391855925321579","192","192","192","0.25830864906311035","0.25830864906311035","0.25830864906311035","192","192","192","0.10575852543115616","0.10575852543115616","0.10575852543115616","192","192","192","0.01735730655491352","0.01735730655491352","0.01735730655491352"
"19400","193","193","193","0.5966485738754272","0.5966485738754272","0.5966485738754272","193","193","193","0.4814066141843796","0.45699211955070496","0.5058211088180542","193","193","193","0.40769439935684204","0.40769439935684204","0.40769439935684204","193","193","193","0.23949773609638214","0.23949773609638214","0.23949773609638214","193","193","193","0.15000736713409424","0.15000736713409424","0.15000736713409424","193","193","193","0.02998247742652893","0.02998247742652893","0.02998247742652893"
"19500","194","194","194","0.6413004994392395","0.6413004994392395","0.6413004994392395","194","194","194","0.5123187601566315","0.5051427483558655","0.5194947719573975","194","194","194","0.3623359799385071","0.3623359799385071","0.3623359799385071","194","194","194","0.3259831666946411","0.3259831666946411","0.3259831666946411","194","194","194","0.18715985119342804","0.18715985119342804","0.18715985119342804","194","194","194","0.029646381735801697","0.029646381735801697","0.029646381735801697"
"19600","195","195","195","0.5864333510398865","0.5864333510398865","0.5864333510398865","195","195","195","0.5103089958429337","0.47717300057411194","0.5434449911117554","195","195","195","0.42507508397102356","0.42507508397102356","0.42507508397102356","195","195","195","0.21161974966526031","0.21161974966526031","0.21161974966526031","195","195","195","0.2366276979446411","0.2366276979446411","0.2366276979446411","195","195","195","0.0362599641084671","0.0362599641084671","0.0362599641084671"
"19700","196","196","196","0.5345891714096069","0.5345891714096069","0.5345891714096069","196","196","196","0.4621136784553528","0.4472423493862152","0.47698500752449036","196","196","196","0.4631579518318176","0.4631579518318176","0.4631579518318176","196","196","196","0.22865751385688782","0.22865751385688782","0.22865751385688782","196","196","196","0.2501801550388336","0.2501801550388336","0.2501801550388336","196","196","196","0.012000339105725288","0.012000339105725288","0.012000339105725288"
"19800","197","197","197","0.5208943486213684","0.5208943486213684","0.5208943486213684","197","197","197","0.4554648846387863","0.4465298056602478","0.46439996361732483","197","197","197","0.47169187664985657","0.47169187664985657","0.47169187664985657","197","197","197","0.2773281931877136","0.2773281931877136","0.2773281931877136","197","197","197","0.1687912791967392","0.1687912791967392","0.1687912791967392","197","197","197","0.026671158149838448","0.026671158149838448","0.026671158149838448"
"19900","198","198","198","0.6847843527793884","0.6847843527793884","0.6847843527793884","198","198","198","0.4582390785217285","0.3868720531463623","0.5296061038970947","198","198","198","0.40171000361442566","0.40171000361442566","0.40171000361442566","198","198","198","0.2966684401035309","0.2966684401035309","0.2966684401035309","198","198","198","0.1262601912021637","0.1262601912021637","0.1262601912021637","198","198","198","0.038772232830524445","0.038772232830524445","0.038772232830524445"
"20000","199","199","199","0.59438157081604","0.59438157081604","0.59438157081604","199","199","199","0.5200360268354416","0.46384361386299133","0.5762284398078918","199","199","199","0.4265328347682953","0.4265328347682953","0.4265328347682953","199","199","199","0.22990494966506958","0.22990494966506958","0.22990494966506958","199","199","199","0.18004204332828522","0.18004204332828522","0.18004204332828522","199","199","199","0.024136317893862724","0.024136317893862724","0.024136317893862724"
"20100","200","200","200","0.6669783592224121","0.6669783592224121","0.6669783592224121","200","200","200","0.4930174797773361","0.47102341055870056","0.5150115489959717","200","200","200","0.41949141025543213","0.41949141025543213","0.41949141025543213","200","200","200","0.2697894275188446","0.2697894275188446","0.2697894275188446","200","200","200","0.22045838832855225","0.22045838832855225","0.22045838832855225","200","200","200","0.021042656153440475","0.021042656153440475","0.021042656153440475"
"20200","201","201","201","0.5386104583740234","0.5386104583740234","0.5386104583740234","201","201","201","0.4906834065914154","0.4366561770439148","0.544710636138916","201","201","201","0.4064737558364868","0.4064737558364868","0.4064737558364868","201","201","201","0.2796801030635834","0.2796801030635834","0.2796801030635834","201","201","201","0.16271108388900757","0.16271108388900757","0.16271108388900757","201","201","201","0.029568202793598175","0.029568202793598175","0.029568202793598175"
"20300","202","202","202","0.5944398641586304","0.5944398641586304","0.5944398641586304","202","202","202","0.5114593058824539","0.4638179838657379","0.5591006278991699","202","202","202","0.38415414094924927","0.38415414094924927","0.38415414094924927","202","202","202","0.2508135139942169","0.2508135139942169","0.2508135139942169","202","202","202","0.1292378306388855","0.1292378306388855","0.1292378306388855","202","202","202","0.027560656890273094","0.027560656890273094","0.027560656890273094"
"20400","203","203","203","0.6696233749389648","0.6696233749389648","0.6696233749389648","203","203","203","0.4158163070678711","0.3687424659729004","0.4628901481628418","203","203","203","0.4139251708984375","0.4139251708984375","0.4139251708984375","203","203","203","0.29143643379211426","0.29143643379211426","0.29143643379211426","203","203","203","0.13377292454242706","0.13377292454242706","0.13377292454242706","203","203","203","0.020308764651417732","0.020308764651417732","0.020308764651417732"
"20500","204","204","204","0.4827370047569275","0.4827370047569275","0.4827370047569275","204","204","204","0.5248463153839111","0.5009706616401672","0.548721969127655","204","204","204","0.47381216287612915","0.47381216287612915","0.47381216287612915","204","204","204","0.23440799117088318","0.23440799117088318","0.23440799117088318","204","204","204","0.15389759838581085","0.15389759838581085","0.15389759838581085","204","204","204","0.021529385820031166","0.021529385820031166","0.021529385820031166"
"20600","205","205","205","0.7341393828392029","0.7341393828392029","0.7341393828392029","205","205","205","0.5043296217918396","0.4675743579864502","0.541084885597229","205","205","205","0.3675392270088196","0.3675392270088196","0.3675392270088196","205","205","205","0.2822526693344116","0.2822526693344116","0.2822526693344116","205","205","205","0.13044293224811554","0.13044293224811554","0.13044293224811554","205","205","205","0.0067100198939442635","0.0067100198939442635","0.0067100198939442635"
"20700","206","206","206","0.7976996898651123","0.7976996898651123","0.7976996898651123","206","206","206","0.5614148378372192","0.4856826066970825","0.637147068977356","206","206","206","0.28412681818008423","0.28412681818008423","0.28412681818008423","206","206","206","0.20402802526950836","0.20402802526950836","0.20402802526950836","206","206","206","0.1498567909002304","0.1498567909002304","0.1498567909002304","206","206","206","0.03205312788486481","0.03205312788486481","0.03205312788486481"
"20800","207","207","207","0.6380336880683899","0.6380336880683899","0.6380336880683899","207","207","207","0.6110914647579193","0.6102657914161682","0.6119171380996704","207","207","207","0.30973848700523376","0.30973848700523376","0.30973848700523376","207","207","207","0.2498992383480072","0.2498992383480072","0.2498992383480072","207","207","207","0.21116028726100922","0.21116028726100922","0.21116028726100922","207","207","207","0.023026883602142334","0.023026883602142334","0.023026883602142334"
"20900","208","208","208","0.5760221481323242","0.5760221481323242","0.5760221481323242","208","208","208","0.5113829374313354","0.5043210983276367","0.5184447765350342","208","208","208","0.40484294295310974","0.40484294295310974","0.40484294295310974","208","208","208","0.26910731196403503","0.26910731196403503","0.26910731196403503","208","208","208","0.1624971628189087","0.1624971628189087","0.1624971628189087","208","208","208","0.031844060868024826","0.031844060868024826","0.031844060868024826"
"21000","209","209","209","0.5661072134971619","0.5661072134971619","0.5661072134971619","209","209","209","0.5512318909168243","0.5299586057662964","0.5725051760673523","209","209","209","0.3611125648021698","0.3611125648021698","0.3611125648021698","209","209","209","0.21925213932991028","0.21925213932991028","0.21925213932991028","209","209","209","0.1927969604730606","0.1927969604730606","0.1927969604730606","209","209","209","0.03967578709125519","0.03967578709125519","0.03967578709125519"
"21100","210","210","210","0.4653368592262268","0.4653368592262268","0.4653368592262268","210","210","210","0.5842872262001038","0.5744938850402832","0.5940805673599243","210","210","210","0.37981781363487244","0.37981781363487244","0.37981781363487244","210","210","210","0.29189926385879517","0.29189926385879517","0.29189926385879517","210","210","210","0.18204635381698608","0.18204635381698608","0.18204635381698608","210","210","210","0.017687028273940086","0.017687028273940086","0.017687028273940086"
"21200","211","211","211","0.5166239142417908","0.5166239142417908","0.5166239142417908","211","211","211","0.4664509445428848","0.4403342306613922","0.49256765842437744","211","211","211","0.2809152603149414","0.2809152603149414","0.2809152603149414","211","211","211","0.21536391973495483","0.21536391973495483","0.21536391973495483","211","211","211","0.18389321863651276","0.18389321863651276","0.18389321863651276","211","211","211","0.029029615223407745","0.029029615223407745","0.029029615223407745"
"21300","212","212","212","0.5690726637840271","0.5690726637840271","0.5690726637840271","212","212","212","0.48079831898212433","0.4798343777656555","0.48176226019859314","212","212","212","0.3112369775772095","0.3112369775772095","0.3112369775772095","212","212","212","0.2000158578157425","0.2000158578157425","0.2000158578157425","212","212","212","0.19986991584300995","0.19986991584300995","0.19986991584300995","212","212","212","0.019991422072052956","0.019991422072052956","0.019991422072052956"
"21400","213","213","213","0.5600484609603882","0.5600484609603882","0.5600484609603882","213","213","213","0.49603405594825745","0.4524241089820862","0.5396440029144287","213","213","213","0.3300004005432129","0.3300004005432129","0.3300004005432129","213","213","213","0.24817463755607605","0.24817463755607605","0.24817463755607605","213","213","213","0.1760467290878296","0.1760467290878296","0.1760467290878296","213","213","213","0.032807644456624985","0.032807644456624985","0.032807644456624985"
"21500","214","214","214","0.5668495893478394","0.5668495893478394","0.5668495893478394","214","214","214","0.515449583530426","0.45333266258239746","0.5775665044784546","214","214","214","0.4325031340122223","0.4325031340122223","0.4325031340122223","214","214","214","0.3089037239551544","0.3089037239551544","0.3089037239551544","214","214","214","0.16361337900161743","0.16361337900161743","0.16361337900161743","214","214","214","0.024057207629084587","0.024057207629084587","0.024057207629084587"
"21600","215","215","215","0.5495729446411133","0.5495729446411133","0.5495729446411133","215","215","215","0.5006908625364304","0.39996138215065","0.6014203429222107","215","215","215","0.21857108175754547","0.21857108175754547","0.21857108175754547","215","215","215","0.26991304755210876","0.26991304755210876","0.26991304755210876","215","215","215","0.1488891988992691","0.1488891988992691","0.1488891988992691","215","215","215","0.007047278340905905","0.007047278340905905","0.007047278340905905"
"21700","216","216","216","0.5929353833198547","0.5929353833198547","0.5929353833198547","216","216","216","0.5330784618854523","0.5313113331794739","0.5348455905914307","216","216","216","0.25585290789604187","0.25585290789604187","0.25585290789604187","216","216","216","0.3097665011882782","0.3097665011882782","0.3097665011882782","216","216","216","0.12748050689697266","0.12748050689697266","0.12748050689697266","216","216","216","0.022256704047322273","0.022256704047322273","0.022256704047322273"
"21800","217","217","217","0.5936536192893982","0.5936536192893982","0.5936536192893982","217","217","217","0.5117153823375702","0.4510103464126587","0.5724204182624817","217","217","217","0.2660815715789795","0.2660815715789795","0.2660815715789795","217","217","217","0.3144414722919464","0.3144414722919464","0.3144414722919464","217","217","217","0.10359436273574829","0.10359436273574829","0.10359436273574829","217","217","217","0.025141194462776184","0.025141194462776184","0.025141194462776184"
"21900","218","218","218","0.6517600417137146","0.6517600417137146","0.6517600417137146","218","218","218","0.48564134538173676","0.4311361014842987","0.5401465892791748","218","218","218","0.4114381670951843","0.4114381670951843","0.4114381670951843","218","218","218","0.2878328263759613","0.2878328263759613","0.2878328263759613","218","218","218","0.13440756499767303","0.13440756499767303","0.13440756499767303","218","218","218","0.03021247684955597","0.03021247684955597","0.03021247684955597"
"22000","219","219","219","0.7317305207252502","0.7317305207252502","0.7317305207252502","219","219","219","0.48416778445243835","0.47281378507614136","0.49552178382873535","219","219","219","0.2963472306728363","0.2963472306728363","0.2963472306728363","219","219","219","0.26418209075927734","0.26418209075927734","0.26418209075927734","219","219","219","0.11135174334049225","0.11135174334049225","0.11135174334049225","219","219","219","0.04117545485496521","0.04117545485496521","0.04117545485496521"
"22100","220","220","220","0.662353515625","0.662353515625","0.662353515625","220","220","220","0.5066859424114227","0.503315806388855","0.5100560784339905","220","220","220","0.32470324635505676","0.32470324635505676","0.32470324635505676","220","220","220","0.3182373642921448","0.3182373642921448","0.3182373642921448","220","220","220","0.10199974477291107","0.10199974477291107","0.10199974477291107","220","220","220","0.03657805174589157","0.03657805174589157","0.03657805174589157"
"22200","221","221","221","0.5562052726745605","0.5562052726745605","0.5562052726745605","221","221","221","0.4823528230190277","0.44922327995300293","0.5154823660850525","221","221","221","0.4004690945148468","0.4004690945148468","0.4004690945148468","221","221","221","0.3251725733280182","0.3251725733280182","0.3251725733280182","221","221","221","0.1329670250415802","0.1329670250415802","0.1329670250415802","221","221","221","0.029609134420752525","0.029609134420752525","0.029609134420752525"
"22300","222","222","222","0.6017864942550659","0.6017864942550659","0.6017864942550659","222","222","222","0.47364433109760284","0.4198068082332611","0.5274818539619446","222","222","222","0.4001031517982483","0.4001031517982483","0.4001031517982483","222","222","222","0.30042019486427307","0.30042019486427307","0.30042019486427307","222","222","222","0.15015581250190735","0.15015581250190735","0.15015581250190735","222","222","222","0.02147163450717926","0.02147163450717926","0.02147163450717926"
"22400","223","223","223","0.7061553001403809","0.7061553001403809","0.7061553001403809","223","223","223","0.5201503932476044","0.5199263691902161","0.5203744173049927","223","223","223","0.46216651797294617","0.46216651797294617","0.46216651797294617","223","223","223","0.22790390253067017","0.22790390253067017","0.22790390253067017","223","223","223","0.16402240097522736","0.16402240097522736","0.16402240097522736","223","223","223","0.03735760599374771","0.03735760599374771","0.03735760599374771"
"22500","224","224","224","0.5720290541648865","0.5720290541648865","0.5720290541648865","224","224","224","0.5136606395244598","0.44532763957977295","0.5819936394691467","224","224","224","0.4631832242012024","0.4631832242012024","0.4631832242012024","224","224","224","0.2641490697860718","0.2641490697860718","0.2641490697860718","224","224","224","0.19760872423648834","0.19760872423648834","0.19760872423648834","224","224","224","0.030755605548620224","0.030755605548620224","0.030755605548620224"
"22600","225","225","225","0.6166369915008545","0.6166369915008545","0.6166369915008545","225","225","225","0.5357614457607269","0.455699622631073","0.6158232688903809","225","225","225","0.4863792955875397","0.4863792955875397","0.4863792955875397","225","225","225","0.2970804274082184","0.2970804274082184","0.2970804274082184","225","225","225","0.22064264118671417","0.22064264118671417","0.22064264118671417","225","225","225","0.0161192175000906","0.0161192175000906","0.0161192175000906"
"22700","226","226","226","0.6204162240028381","0.6204162240028381","0.6204162240028381","226","226","226","0.542970210313797","0.47745901346206665","0.6084814071655273","226","226","226","0.5035861730575562","0.5035861730575562","0.5035861730575562","226","226","226","0.1980159431695938","0.1980159431695938","0.1980159431695938","226","226","226","0.24797606468200684","0.24797606468200684","0.24797606468200684","226","226","226","0.031139353290200233","0.031139353290200233","0.031139353290200233"
"22800","227","227","227","0.6250736713409424","0.6250736713409424","0.6250736713409424","227","227","227","0.5274258852005005","0.43848711252212524","0.6163646578788757","227","227","227","0.5256361365318298","0.5256361365318298","0.5256361365318298","227","227","227","0.24369241297245026","0.24369241297245026","0.24369241297245026","227","227","227","0.17037582397460938","0.17037582397460938","0.17037582397460938","227","227","227","0.018127312883734703","0.018127312883734703","0.018127312883734703"
"22900","228","228","228","0.5417144298553467","0.5417144298553467","0.5417144298553467","228","228","228","0.5751366317272186","0.5457176566123962","0.604555606842041","228","228","228","0.35874560475349426","0.35874560475349426","0.35874560475349426","228","228","228","0.22859685122966766","0.22859685122966766","0.22859685122966766","228","228","228","0.1882593035697937","0.1882593035697937","0.1882593035697937","228","228","228","0.006051928736269474","0.006051928736269474","0.006051928736269474"
"23000","229","229","229","0.5489364266395569","0.5489364266395569","0.5489364266395569","229","229","229","0.5570087432861328","0.5134817361831665","0.6005357503890991","229","229","229","0.4150159955024719","0.4150159955024719","0.4150159955024719","229","229","229","0.17433375120162964","0.17433375120162964","0.17433375120162964","229","229","229","0.16865026950836182","0.16865026950836182","0.16865026950836182","229","229","229","0.039304204285144806","0.039304204285144806","0.039304204285144806"
"23100","230","230","230","0.47150081396102905","0.47150081396102905","0.47150081396102905","230","230","230","0.6042249798774719","0.5968504548072815","0.6115995049476624","230","230","230","0.41097697615623474","0.41097697615623474","0.41097697615623474","230","230","230","0.1789700835943222","0.1789700835943222","0.1789700835943222","230","230","230","0.17718558013439178","0.17718558013439178","0.17718558013439178","230","230","230","0.03286147490143776","0.03286147490143776","0.03286147490143776"
"23200","231","231","231","0.540571391582489","0.540571391582489","0.540571391582489","231","231","231","0.6106259226799011","0.5828775763511658","0.6383742690086365","231","231","231","0.47768115997314453","0.47768115997314453","0.47768115997314453","231","231","231","0.2637881934642792","0.2637881934642792","0.2637881934642792","231","231","231","0.1750667542219162","0.1750667542219162","0.1750667542219162","231","231","231","0.019548935815691948","0.019548935815691948","0.019548935815691948"
"23300","232","232","232","0.6177530884742737","0.6177530884742737","0.6177530884742737","232","232","232","0.5466237664222717","0.5293609499931335","0.5638865828514099","232","232","232","0.4592984914779663","0.4592984914779663","0.4592984914779663","232","232","232","0.21526101231575012","0.21526101231575012","0.21526101231575012","232","232","232","0.18921618163585663","0.18921618163585663","0.18921618163585663","232","232","232","0.020986247807741165","0.020986247807741165","0.020986247807741165"
"23400","233","233","233","0.47112900018692017","0.47112900018692017","0.47112900018692017","233","233","233","0.45043639838695526","0.4393337070941925","0.461539089679718","233","233","233","0.4504714012145996","0.4504714012145996","0.4504714012145996","233","233","233","0.28407520055770874","0.28407520055770874","0.28407520055770874","233","233","233","0.14670982956886292","0.14670982956886292","0.14670982956886292","233","233","233","0.019815945997834206","0.019815945997834206","0.019815945997834206"
"23500","234","234","234","0.48319682478904724","0.48319682478904724","0.48319682478904724","234","234","234","0.5375088453292847","0.5222955942153931","0.5527220964431763","234","234","234","0.4103083908557892","0.4103083908557892","0.4103083908557892","234","234","234","0.31637290120124817","0.31637290120124817","0.31637290120124817","234","234","234","0.15504546463489532","0.15504546463489532","0.15504546463489532","234","234","234","0.01918916404247284","0.01918916404247284","0.01918916404247284"
"23600","235","235","235","0.5354849696159363","0.5354849696159363","0.5354849696159363","235","235","235","0.5173489302396774","0.4829980432987213","0.5516998171806335","235","235","235","0.3429027497768402","0.3429027497768402","0.3429027497768402","235","235","235","0.347239226102829","0.347239226102829","0.347239226102829","235","235","235","0.2171398401260376","0.2171398401260376","0.2171398401260376","235","235","235","0.03495312109589577","0.03495312109589577","0.03495312109589577"
"23700","236","236","236","0.6087042093276978","0.6087042093276978","0.6087042093276978","236","236","236","0.48773449659347534","0.46639174222946167","0.509077250957489","236","236","236","0.3915262222290039","0.3915262222290039","0.3915262222290039","236","236","236","0.3340787887573242","0.3340787887573242","0.3340787887573242","236","236","236","0.1464131474494934","0.1464131474494934","0.1464131474494934","236","236","236","0.019406277686357498","0.019406277686357498","0.019406277686357498"
"23800","237","237","237","0.45099887251853943","0.45099887251853943","0.45099887251853943","237","237","237","0.5433593541383743","0.47588130831718445","0.6108373999595642","237","237","237","0.285773903131485","0.285773903131485","0.285773903131485","237","237","237","0.43315738439559937","0.43315738439559937","0.43315738439559937","237","237","237","0.14377851784229279","0.14377851784229279","0.14377851784229279","237","237","237","0.0274178609251976","0.0274178609251976","0.0274178609251976"
"23900","238","238","238","0.5544245839118958","0.5544245839118958","0.5544245839118958","238","238","238","0.5517976135015488","0.4628293812274933","0.6407658457756042","238","238","238","0.28408876061439514","0.28408876061439514","0.28408876061439514","238","238","238","0.2883080244064331","0.2883080244064331","0.2883080244064331","238","238","238","0.1910461187362671","0.1910461187362671","0.1910461187362671","238","238","238","0.017812121659517288","0.017812121659517288","0.017812121659517288"
"24000","239","239","239","0.5406871438026428","0.5406871438026428","0.5406871438026428","239","239","239","0.4897172749042511","0.4272976517677307","0.5521368980407715","239","239","239","0.33881524205207825","0.33881524205207825","0.33881524205207825","239","239","239","0.3054010570049286","0.3054010570049286","0.3054010570049286","239","239","239","0.18400079011917114","0.18400079011917114","0.18400079011917114","239","239","239","0.035276006907224655","0.035276006907224655","0.035276006907224655"
"24100","240","240","240","0.4546754062175751","0.4546754062175751","0.4546754062175751","240","240","240","0.5088781863451004","0.466720849275589","0.5510355234146118","240","240","240","0.41135933995246887","0.41135933995246887","0.41135933995246887","240","240","240","0.27497634291648865","0.27497634291648865","0.27497634291648865","240","240","240","0.21334068477153778","0.21334068477153778","0.21334068477153778","240","240","240","0.021905729547142982","0.021905729547142982","0.021905729547142982"
"24200","241","241","241","0.4692734479904175","0.4692734479904175","0.4692734479904175","241","241","241","0.3752162456512451","0.26085835695266724","0.489574134349823","241","241","241","0.3632056713104248","0.3632056713104248","0.3632056713104248","241","241","241","0.23737190663814545","0.23737190663814545","0.23737190663814545","241","241","241","0.2157009094953537","0.2157009094953537","0.2157009094953537","241","241","241","0.011020511388778687","0.011020511388778687","0.011020511388778687"
"24300","242","242","242","0.6274611949920654","0.6274611949920654","0.6274611949920654","242","242","242","0.5018969178199768","0.39454150199890137","0.6092523336410522","242","242","242","0.36531439423561096","0.36531439423561096","0.36531439423561096","242","242","242","0.2970106303691864","0.2970106303691864","0.2970106303691864","242","242","242","0.19155877828598022","0.19155877828598022","0.19155877828598022","242","242","242","0.020875880494713783","0.020875880494713783","0.020875880494713783"
"24400","243","243","243","0.6350529789924622","0.6350529789924622","0.6350529789924622","243","243","243","0.4507816582918167","0.41876471042633057","0.48279860615730286","243","243","243","0.38675835728645325","0.38675835728645325","0.38675835728645325","243","243","243","0.2734423279762268","0.2734423279762268","0.2734423279762268","243","243","243","0.12443546205759048","0.12443546205759048","0.12443546205759048","243","243","243","0.01929597184062004","0.01929597184062004","0.01929597184062004"
"24500","244","244","244","0.5385298728942871","0.5385298728942871","0.5385298728942871","244","244","244","0.4415552616119385","0.3890657126903534","0.49404481053352356","244","244","244","0.33002397418022156","0.33002397418022156","0.33002397418022156","244","244","244","0.2825286388397217","0.2825286388397217","0.2825286388397217","244","244","244","0.13384594023227692","0.13384594023227692","0.13384594023227692","244","244","244","0.035684652626514435","0.035684652626514435","0.035684652626514435"
"24600","245","245","245","0.5945140719413757","0.5945140719413757","0.5945140719413757","245","245","245","0.45299485325813293","0.41046351194381714","0.49552619457244873","245","245","245","0.251487672328949","0.251487672328949","0.251487672328949","245","245","245","0.27087560296058655","0.27087560296058655","0.27087560296058655","245","245","245","0.1643984466791153","0.1643984466791153","0.1643984466791153","245","245","245","0.02641856111586094","0.02641856111586094","0.02641856111586094"
"24700","246","246","246","0.5357009172439575","0.5357009172439575","0.5357009172439575","246","246","246","0.44583845138549805","0.39955392479896545","0.49212297797203064","246","246","246","0.2764718532562256","0.2764718532562256","0.2764718532562256","246","246","246","0.287797749042511","0.287797749042511","0.287797749042511","246","246","246","0.17505806684494019","0.17505806684494019","0.17505806684494019","246","246","246","0.018716786056756973","0.018716786056756973","0.018716786056756973"
"24800","247","247","247","0.4795368015766144","0.4795368015766144","0.4795368015766144","247","247","247","0.4210870862007141","0.3868999779224396","0.45527419447898865","247","247","247","0.33061808347702026","0.33061808347702026","0.33061808347702026","247","247","247","0.23585718870162964","0.23585718870162964","0.23585718870162964","247","247","247","0.18186557292938232","0.18186557292938232","0.18186557292938232","247","247","247","0.03256349638104439","0.03256349638104439","0.03256349638104439"
"24900","248","248","248","0.5379997491836548","0.5379997491836548","0.5379997491836548","248","248","248","0.4576718658208847","0.39602622389793396","0.5193175077438354","248","248","248","0.3348952829837799","0.3348952829837799","0.3348952829837799","248","248","248","0.22727762162685394","0.22727762162685394","0.22727762162685394","248","248","248","0.13311545550823212","0.13311545550823212","0.13311545550823212","248","248","248","0.016463235020637512","0.016463235020637512","0.016463235020637512"
"25000","249","249","249","0.5852771401405334","0.5852771401405334","0.5852771401405334","249","249","249","0.5031560957431793","0.4681335687637329","0.5381786227226257","249","249","249","0.48835551738739014","0.48835551738739014","0.48835551738739014","249","249","249","0.3289457857608795","0.3289457857608795","0.3289457857608795","249","249","249","0.17625099420547485","0.17625099420547485","0.17625099420547485","249","249","249","0.04081404209136963","0.04081404209136963","0.04081404209136963"
"25100","250","250","250","0.5995926856994629","0.5995926856994629","0.5995926856994629","250","250","250","0.40822403132915497","0.3411087989807129","0.47533926367759705","250","250","250","0.5238838791847229","0.5238838791847229","0.5238838791847229","250","250","250","0.26640453934669495","0.26640453934669495","0.26640453934669495","250","250","250","0.13248310983181","0.13248310983181","0.13248310983181","250","250","250","0.041193410754203796","0.041193410754203796","0.041193410754203796"
