"ray/tune/custom_metrics/real_step_mean","oracle_noise: honest-bee-2883 - _step","oracle_noise: honest-bee-2883 - _step__MIN","oracle_noise: honest-bee-2883 - _step__MAX","oracle_noise: honest-bee-2883 - ray/tune/custom_metrics/energy_cost_mean","oracle_noise: honest-bee-2883 - ray/tune/custom_metrics/energy_cost_mean__MIN","oracle_noise: honest-bee-2883 - ray/tune/custom_metrics/energy_cost_mean__MAX","oracle_noise: 90 - _step","oracle_noise: 90 - _step__MIN","oracle_noise: 90 - _step__MAX","oracle_noise: 90 - ray/tune/custom_metrics/energy_cost_mean","oracle_noise: 90 - ray/tune/custom_metrics/energy_cost_mean__MIN","oracle_noise: 90 - ray/tune/custom_metrics/energy_cost_mean__MAX","oracle_noise: 60 - _step","oracle_noise: 60 - _step__MIN","oracle_noise: 60 - _step__MAX","oracle_noise: 60 - ray/tune/custom_metrics/energy_cost_mean","oracle_noise: 60 - ray/tune/custom_metrics/energy_cost_mean__MIN","oracle_noise: 60 - ray/tune/custom_metrics/energy_cost_mean__MAX","oracle_noise: 20 - _step","oracle_noise: 20 - _step__MIN","oracle_noise: 20 - _step__MAX","oracle_noise: 20 - ray/tune/custom_metrics/energy_cost_mean","oracle_noise: 20 - ray/tune/custom_metrics/energy_cost_mean__MIN","oracle_noise: 20 - ray/tune/custom_metrics/energy_cost_mean__MAX"
"6834.18017578125","","","","","","","","","","","","","","","","","","","144","144","144","61.8429069519043","61.8429069519043","61.8429069519043"
"6836.60986328125","","","","","","","","","","","","","201","201","201","81.13690948486328","81.13690948486328","81.13690948486328","","","","","",""
"6842.39013671875","","","","","","","269","269","269","90.2063217163086","90.2063217163086","90.2063217163086","","","","","","","","","","","",""
"6850.5","68","68","68","81.28197479248047","81.28197479248047","81.28197479248047","","","","","","","","","","","","","","","","","",""
"6875.31005859375","","","","","","","270","270","270","88.99727630615234","88.99727630615234","88.99727630615234","","","","","","","","","","","",""
"6879.66015625","","","","","","","","","","","","","202","202","202","81.83943939208984","81.83943939208984","81.83943939208984","","","","","",""
"6907.669921875","","","","","","","271","271","271","87.98258209228516","87.98258209228516","87.98258209228516","","","","","","","","","","","",""
"6920.08984375","","","","","","","","","","","","","203","203","203","86.06495666503906","86.06495666503906","86.06495666503906","","","","","",""
"6926.64013671875","","","","","","","","","","","","","","","","","","","145","145","145","63.49211120605469","63.49211120605469","63.49211120605469"
"6948.2900390625","","","","","","","272","272","272","86.46708679199219","86.46708679199219","86.46708679199219","","","","","","","","","","","",""
"6950.5","69","69","69","83.19075775146484","83.19075775146484","83.19075775146484","","","","","","","","","","","","","","","","","",""
"6959.14990234375","","","","","","","","","","","","","204","204","204","83.67205810546875","83.67205810546875","83.67205810546875","","","","","",""
"6983.22021484375","","","","","","","273","273","273","85.91256713867188","85.91256713867188","85.91256713867188","","","","","","","","","","","",""
"6999.6298828125","","","","","","","","","","","","","205","205","205","81.26375579833984","81.26375579833984","81.26375579833984","","","","","",""
"7016.9501953125","","","","","","","","","","","","","","","","","","","146","146","146","62.734683990478516","62.734683990478516","62.734683990478516"
"7017.39013671875","","","","","","","274","274","274","94.92106628417969","94.92106628417969","94.92106628417969","","","","","","","","","","","",""
"7039","","","","","","","275","275","275","91.48030090332031","91.48030090332031","91.48030090332031","","","","","","","","","","","",""
"7049.93994140625","","","","","","","","","","","","","206","206","206","76.8503646850586","76.8503646850586","76.8503646850586","","","","","",""
"7050.5","70","70","70","83.76615905761719","83.76615905761719","83.76615905761719","","","","","","","","","","","","","","","","","",""
"7063.7998046875","","","","","","","276","276","276","89.7237548828125","89.7237548828125","89.7237548828125","","","","","","","","","","","",""
"7092.18017578125","","","","","","","277","277","277","94.4126205444336","94.4126205444336","94.4126205444336","","","","","","","","","","","",""
"7099.14013671875","","","","","","","","","","","","","207","207","207","80.95684051513672","80.95684051513672","80.95684051513672","","","","","",""
"7106.58984375","","","","","","","","","","","","","","","","","","","147","147","147","63.74794006347656","63.74794006347656","63.74794006347656"
"7120.89013671875","","","","","","","278","278","278","90.79871368408203","90.79871368408203","90.79871368408203","","","","","","","","","","","",""
"7143.509765625","","","","","","","","","","","","","208","208","208","80.41738891601562","80.41738891601562","80.41738891601562","","","","","",""
"7146.2900390625","","","","","","","279","279","279","97.91409301757812","97.91409301757812","97.91409301757812","","","","","","","","","","","",""
"7150.5","71","71","71","83.44383239746094","83.44383239746094","83.44383239746094","","","","","","","","","","","","","","","","","",""
"7170.0498046875","","","","","","","280","280","280","93.40159606933594","93.40159606933594","93.40159606933594","","","","","","","","","","","",""
"7190.8701171875","","","","","","","","","","","","","209","209","209","78.88720703125","78.88720703125","78.88720703125","","","","","",""
"7197.27001953125","","","","","","","","","","","","","","","","","","","148","148","148","62.43048095703125","62.43048095703125","62.43048095703125"
"7204.7900390625","","","","","","","281","281","281","90.33753204345703","90.33753204345703","90.33753204345703","","","","","","","","","","","",""
"7237.89013671875","","","","","","","282","282","282","94.36647033691406","94.36647033691406","94.36647033691406","","","","","","","","","","","",""
"7238.72998046875","","","","","","","","","","","","","210","210","210","77.85533142089844","77.85533142089844","77.85533142089844","","","","","",""
"7250.5","72","72","72","78.60676574707031","78.60676574707031","78.60676574707031","","","","","","","","","","","","","","","","","",""
"7265.47998046875","","","","","","","283","283","283","92.13018035888672","92.13018035888672","92.13018035888672","","","","","","","","","","","",""
"7287.60009765625","","","","","","","","","","","","","211","211","211","75.59911346435547","75.59911346435547","75.59911346435547","","","","","",""
"7288.2900390625","","","","","","","284","284","284","94.99810791015625","94.99810791015625","94.99810791015625","","","","","","","","","","","",""
"7291.9599609375","","","","","","","","","","","","","","","","","","","149","149","149","61.96051788330078","61.96051788330078","61.96051788330078"
"7318.56005859375","","","","","","","285","285","285","91.88899993896484","91.88899993896484","91.88899993896484","","","","","","","","","","","",""
"7341.580078125","","","","","","","","","","","","","212","212","212","74.13331604003906","74.13331604003906","74.13331604003906","","","","","",""
"7343.77001953125","","","","","","","286","286","286","97.24164581298828","97.24164581298828","97.24164581298828","","","","","","","","","","","",""
"7350.5","73","73","73","79.89240264892578","79.89240264892578","79.89240264892578","","","","","","","","","","","","","","","","","",""
"7364.8798828125","","","","","","","287","287","287","95.02335357666016","95.02335357666016","95.02335357666016","","","","","","","","","","","",""
"7383.85986328125","","","","","","","","","","","","","213","213","213","81.10128021240234","81.10128021240234","81.10128021240234","","","","","",""
"7389.3701171875","","","","","","","","","","","","","","","","","","","150","150","150","61.58689880371094","61.58689880371094","61.58689880371094"
"7390.830078125","","","","","","","288","288","288","95.70502471923828","95.70502471923828","95.70502471923828","","","","","","","","","","","",""
"7421.06982421875","","","","","","","289","289","289","92.68643188476562","92.68643188476562","92.68643188476562","","","","","","","","","","","",""
"7424.9501953125","","","","","","","","","","","","","214","214","214","85.42147064208984","85.42147064208984","85.42147064208984","","","","","",""
"7449.72998046875","","","","","","","290","290","290","87.90961456298828","87.90961456298828","87.90961456298828","","","","","","","","","","","",""
"7450.5","74","74","74","84.62860107421875","84.62860107421875","84.62860107421875","","","","","","","","","","","","","","","","","",""
"7462.52978515625","","","","","","","","","","","","","215","215","215","84.02854919433594","84.02854919433594","84.02854919433594","","","","","",""
"7482.6298828125","","","","","","","291","291","291","87.24718475341797","87.24718475341797","87.24718475341797","","","","","","","","","","","",""
"7485.5400390625","","","","","","","","","","","","","","","","","","","151","151","151","61.87030029296875","61.87030029296875","61.87030029296875"
"7499.02978515625","","","","","","","","","","","","","216","216","216","84.76924896240234","84.76924896240234","84.76924896240234","","","","","",""
"7519.39013671875","","","","","","","292","292","292","89.68914031982422","89.68914031982422","89.68914031982422","","","","","","","","","","","",""
"7532.64013671875","","","","","","","","","","","","","217","217","217","85.55950927734375","85.55950927734375","85.55950927734375","","","","","",""
"7549.97998046875","","","","","","","293","293","293","93.15148162841797","93.15148162841797","93.15148162841797","","","","","","","","","","","",""
"7550.5","75","75","75","88.72676086425781","88.72676086425781","88.72676086425781","","","","","","","","","","","","","","","","","",""
"7567.18994140625","","","","","","","","","","","","","218","218","218","86.94143676757812","86.94143676757812","86.94143676757812","","","","","",""
"7572.02001953125","","","","","","","294","294","294","109.03536224365234","109.03536224365234","109.03536224365234","","","","","","","","","","","",""
"7582.02001953125","","","","","","","","","","","","","","","","","","","152","152","152","61.77763366699219","61.77763366699219","61.77763366699219"
"7593.14013671875","","","","","","","295","295","295","89.35039520263672","89.35039520263672","89.35039520263672","","","","","","","","","","","",""
"7603.52978515625","","","","","","","","","","","","","219","219","219","85.56851196289062","85.56851196289062","85.56851196289062","","","","","",""
"7627.8798828125","","","","","","","296","296","296","90.46460723876953","90.46460723876953","90.46460723876953","","","","","","","","","","","",""
"7641.2998046875","","","","","","","","","","","","","220","220","220","81.92549133300781","81.92549133300781","81.92549133300781","","","","","",""
"7650.5","76","76","76","82.21807098388672","82.21807098388672","82.21807098388672","","","","","","","","","","","","","","","","","",""
"7654.27001953125","","","","","","","297","297","297","90.81123352050781","90.81123352050781","90.81123352050781","","","","","","","","","","","",""
"7677.56982421875","","","","","","","","","","","","","","","","","","","153","153","153","62.67329025268555","62.67329025268555","62.67329025268555"
"7685.56982421875","","","","","","","298","298","298","90.80645751953125","90.80645751953125","90.80645751953125","","","","","","","","","","","",""
"7686.72021484375","","","","","","","","","","","","","221","221","221","84.19058990478516","84.19058990478516","84.19058990478516","","","","","",""
"7716.06005859375","","","","","","","299","299","299","92.61911010742188","92.61911010742188","92.61911010742188","","","","","","","","","","","",""
"7722.64990234375","","","","","","","","","","","","","222","222","222","85.89634704589844","85.89634704589844","85.89634704589844","","","","","",""
"7750.5","77","77","77","80.04534912109375","80.04534912109375","80.04534912109375","","","","","","","","","","","","","","","","","",""
"7757.22998046875","","","","","","","","","","","","","223","223","223","84.89656829833984","84.89656829833984","84.89656829833984","","","","","",""
"7770.0400390625","","","","","","","","","","","","","","","","","","","154","154","154","62.72394943237305","62.72394943237305","62.72394943237305"
"7799.22021484375","","","","","","","","","","","","","224","224","224","79.95169830322266","79.95169830322266","79.95169830322266","","","","","",""
"7845.2998046875","","","","","","","","","","","","","225","225","225","77.53987121582031","77.53987121582031","77.53987121582031","","","","","",""
"7850.5","78","78","78","79.44092559814453","79.44092559814453","79.44092559814453","","","","","","","","","","","","","","","","","",""
"7864.0400390625","","","","","","","","","","","","","","","","","","","155","155","155","61.745418548583984","61.745418548583984","61.745418548583984"
"7896.31982421875","","","","","","","","","","","","","226","226","226","77.91991424560547","77.91991424560547","77.91991424560547","","","","","",""
"7942.58984375","","","","","","","","","","","","","227","227","227","77.3996810913086","77.3996810913086","77.3996810913086","","","","","",""
"7950.5","79","79","79","78.67855834960938","78.67855834960938","78.67855834960938","","","","","","","","","","","","","","","","","",""
"7959.72998046875","","","","","","","","","","","","","","","","","","","156","156","156","61.640106201171875","61.640106201171875","61.640106201171875"
"7989.22021484375","","","","","","","","","","","","","228","228","228","76.76203918457031","76.76203918457031","76.76203918457031","","","","","",""
"8045.2099609375","","","","","","","","","","","","","229","229","229","76.09122467041016","76.09122467041016","76.09122467041016","","","","","",""
"8050.5","80","80","80","79.66253662109375","79.66253662109375","79.66253662109375","","","","","","","","","","","","","","","","","",""
"8054.27001953125","","","","","","","","","","","","","","","","","","","157","157","157","62.8898811340332","62.8898811340332","62.8898811340332"
"8091.08984375","","","","","","","","","","","","","230","230","230","82.95552825927734","82.95552825927734","82.95552825927734","","","","","",""
"8127.3798828125","","","","","","","","","","","","","231","231","231","82.59698486328125","82.59698486328125","82.59698486328125","","","","","",""
"8148.35009765625","","","","","","","","","","","","","","","","","","","158","158","158","61.9905891418457","61.9905891418457","61.9905891418457"
"8150.5","81","81","81","79.84746551513672","79.84746551513672","79.84746551513672","","","","","","","","","","","","","","","","","",""
"8173.0498046875","","","","","","","","","","","","","232","232","232","78.64218139648438","78.64218139648438","78.64218139648438","","","","","",""
"8220.7900390625","","","","","","","","","","","","","233","233","233","81.55990600585938","81.55990600585938","81.55990600585938","","","","","",""
"8241.6904296875","","","","","","","","","","","","","","","","","","","159","159","159","62.11167907714844","62.11167907714844","62.11167907714844"
"8250.5","82","82","82","81.51435852050781","81.51435852050781","81.51435852050781","","","","","","","","","","","","","","","","","",""
"8258.4697265625","","","","","","","","","","","","","234","234","234","84.83057403564453","84.83057403564453","84.83057403564453","","","","","",""
"8287.150390625","","","","","","","","","","","","","235","235","235","85.07073974609375","85.07073974609375","85.07073974609375","","","","","",""
"8334.1103515625","","","","","","","","","","","","","236","236","236","76.46880340576172","76.46880340576172","76.46880340576172","","","","","",""
"8336.2900390625","","","","","","","","","","","","","","","","","","","160","160","160","61.58784866333008","61.58784866333008","61.58784866333008"
"8350.5","83","83","83","79.84288024902344","79.84288024902344","79.84288024902344","","","","","","","","","","","","","","","","","",""
"8383.2802734375","","","","","","","","","","","","","237","237","237","76.24225616455078","76.24225616455078","76.24225616455078","","","","","",""
"8429.1201171875","","","","","","","","","","","","","238","238","238","78.58684539794922","78.58684539794922","78.58684539794922","","","","","",""
"8433.1904296875","","","","","","","","","","","","","","","","","","","161","161","161","61.86037063598633","61.86037063598633","61.86037063598633"
"8450.5","84","84","84","85.72888946533203","85.72888946533203","85.72888946533203","","","","","","","","","","","","","","","","","",""
"8478.5400390625","","","","","","","","","","","","","239","239","239","75.49552154541016","75.49552154541016","75.49552154541016","","","","","",""
"8528.5400390625","","","","","","","","","","","","","","","","","","","162","162","162","61.93535614013672","61.93535614013672","61.93535614013672"
"8528.76953125","","","","","","","","","","","","","240","240","240","79.12796020507812","79.12796020507812","79.12796020507812","","","","","",""
"8550.5","85","85","85","83.07056427001953","83.07056427001953","83.07056427001953","","","","","","","","","","","","","","","","","",""
"8567.9697265625","","","","","","","","","","","","","241","241","241","82.75419616699219","82.75419616699219","82.75419616699219","","","","","",""
"8604.01953125","","","","","","","","","","","","","242","242","242","83.60161590576172","83.60161590576172","83.60161590576172","","","","","",""
"8624.1103515625","","","","","","","","","","","","","","","","","","","163","163","163","61.22053909301758","61.22053909301758","61.22053909301758"
"8644.9296875","","","","","","","","","","","","","243","243","243","79.8178939819336","79.8178939819336","79.8178939819336","","","","","",""
"8650.5","86","86","86","77.5193862915039","77.5193862915039","77.5193862915039","","","","","","","","","","","","","","","","","",""
"8696.2001953125","","","","","","","","","","","","","244","244","244","80.30027770996094","80.30027770996094","80.30027770996094","","","","","",""
"8722.1103515625","","","","","","","","","","","","","","","","","","","164","164","164","62.11540603637695","62.11540603637695","62.11540603637695"
"8746.240234375","","","","","","","","","","","","","245","245","245","76.24357604980469","76.24357604980469","76.24357604980469","","","","","",""
"8750.5","87","87","87","78.52152252197266","78.52152252197266","78.52152252197266","","","","","","","","","","","","","","","","","",""
"8801.3896484375","","","","","","","","","","","","","246","246","246","77.6308822631836","77.6308822631836","77.6308822631836","","","","","",""
"8816.8095703125","","","","","","","","","","","","","","","","","","","165","165","165","62.373287200927734","62.373287200927734","62.373287200927734"
"8843.759765625","","","","","","","","","","","","","247","247","247","81.00353240966797","81.00353240966797","81.00353240966797","","","","","",""
"8850.5","88","88","88","78.86598205566406","78.86598205566406","78.86598205566406","","","","","","","","","","","","","","","","","",""
"8888.1904296875","","","","","","","","","","","","","248","248","248","80.604248046875","80.604248046875","80.604248046875","","","","","",""
"8910.4501953125","","","","","","","","","","","","","","","","","","","166","166","166","61.31034469604492","61.31034469604492","61.31034469604492"
"8932.5302734375","","","","","","","","","","","","","249","249","249","83.5491714477539","83.5491714477539","83.5491714477539","","","","","",""
"8950.5","89","89","89","77.0663070678711","77.0663070678711","77.0663070678711","","","","","","","","","","","","","","","","","",""
"8973.2802734375","","","","","","","","","","","","","250","250","250","79.70292663574219","79.70292663574219","79.70292663574219","","","","","",""
"9005.2197265625","","","","","","","","","","","","","","","","","","","167","167","167","61.90357971191406","61.90357971191406","61.90357971191406"
"9022.240234375","","","","","","","","","","","","","251","251","251","83.47750091552734","83.47750091552734","83.47750091552734","","","","","",""
"9050.5","90","90","90","77.8674087524414","77.8674087524414","77.8674087524414","","","","","","","","","","","","","","","","","",""
"9061.9697265625","","","","","","","","","","","","","252","252","252","82.00128173828125","82.00128173828125","82.00128173828125","","","","","",""
"9099.7099609375","","","","","","","","","","","","","","","","","","","168","168","168","62.056602478027344","62.056602478027344","62.056602478027344"
"9108.259765625","","","","","","","","","","","","","253","253","253","73.26637268066406","73.26637268066406","73.26637268066406","","","","","",""
"9150.5","91","91","91","76.9525146484375","76.9525146484375","76.9525146484375","","","","","","","","","","","","","","","","","",""
"9163.400390625","","","","","","","","","","","","","254","254","254","72.399169921875","72.399169921875","72.399169921875","","","","","",""
"9194.330078125","","","","","","","","","","","","","","","","","","","169","169","169","61.24601364135742","61.24601364135742","61.24601364135742"
"9217.759765625","","","","","","","","","","","","","255","255","255","75.23517608642578","75.23517608642578","75.23517608642578","","","","","",""
"9250.5","92","92","92","80.22454071044922","80.22454071044922","80.22454071044922","","","","","","","","","","","","","","","","","",""
"9268.9599609375","","","","","","","","","","","","","256","256","256","72.06977844238281","72.06977844238281","72.06977844238281","","","","","",""
"9290.599609375","","","","","","","","","","","","","","","","","","","170","170","170","62.80715560913086","62.80715560913086","62.80715560913086"
"9326.2197265625","","","","","","","","","","","","","257","257","257","73.57463073730469","73.57463073730469","73.57463073730469","","","","","",""
"9350.5","93","93","93","76.95594787597656","76.95594787597656","76.95594787597656","","","","","","","","","","","","","","","","","",""
"9382.25","","","","","","","","","","","","","258","258","258","70.72588348388672","70.72588348388672","70.72588348388672","","","","","",""
"9384.66015625","","","","","","","","","","","","","","","","","","","171","171","171","61.356815338134766","61.356815338134766","61.356815338134766"
"9440.169921875","","","","","","","","","","","","","259","259","259","74.29264831542969","74.29264831542969","74.29264831542969","","","","","",""
"9450.5","94","94","94","77.87525177001953","77.87525177001953","77.87525177001953","","","","","","","","","","","","","","","","","",""
"9479.3095703125","","","","","","","","","","","","","","","","","","","172","172","172","61.830955505371094","61.830955505371094","61.830955505371094"
"9495.1396484375","","","","","","","","","","","","","260","260","260","72.71773529052734","72.71773529052734","72.71773529052734","","","","","",""
"9550.5","95","95","95","77.72300720214844","77.72300720214844","77.72300720214844","","","","","","","","","","","","","","","","","",""
"9551.76953125","","","","","","","","","","","","","261","261","261","73.22749328613281","73.22749328613281","73.22749328613281","","","","","",""
"9574.009765625","","","","","","","","","","","","","","","","","","","173","173","173","61.98140335083008","61.98140335083008","61.98140335083008"
"9608.08984375","","","","","","","","","","","","","262","262","262","71.5035400390625","71.5035400390625","71.5035400390625","","","","","",""
"9650.5","96","96","96","77.60243225097656","77.60243225097656","77.60243225097656","","","","","","","","","","","","","","","","","",""
"9664.3603515625","","","","","","","","","","","","","263","263","263","72.4338150024414","72.4338150024414","72.4338150024414","","","","","",""
"9669.4501953125","","","","","","","","","","","","","","","","","","","174","174","174","61.84227752685547","61.84227752685547","61.84227752685547"
"9720.9501953125","","","","","","","","","","","","","264","264","264","71.13832092285156","71.13832092285156","71.13832092285156","","","","","",""
"9750.5","97","97","97","75.79994201660156","75.79994201660156","75.79994201660156","","","","","","","","","","","","","","","","","",""
"9763.9501953125","","","","","","","","","","","","","","","","","","","175","175","175","61.512413024902344","61.512413024902344","61.512413024902344"
"9780.2802734375","","","","","","","","","","","","","265","265","265","73.76131439208984","73.76131439208984","73.76131439208984","","","","","",""
"9836.0498046875","","","","","","","","","","","","","266","266","266","73.58267974853516","73.58267974853516","73.58267974853516","","","","","",""
"9850.5","98","98","98","77.63497924804688","77.63497924804688","77.63497924804688","","","","","","","","","","","","","","","","","",""
"9860.919921875","","","","","","","","","","","","","","","","","","","176","176","176","61.23162841796875","61.23162841796875","61.23162841796875"
"9889.2099609375","","","","","","","","","","","","","267","267","267","76.12982940673828","76.12982940673828","76.12982940673828","","","","","",""
"9938.0400390625","","","","","","","","","","","","","268","268","268","77.65220642089844","77.65220642089844","77.65220642089844","","","","","",""
"9950.5","99","99","99","76.5534439086914","76.5534439086914","76.5534439086914","","","","","","","","","","","","","","","","","",""
"9956.0703125","","","","","","","","","","","","","","","","","","","177","177","177","61.71319580078125","61.71319580078125","61.71319580078125"
"9986.8203125","","","","","","","","","","","","","269","269","269","78.14679718017578","78.14679718017578","78.14679718017578","","","","","",""
"10031.6904296875","","","","","","","","","","","","","270","270","270","85.25952911376953","85.25952911376953","85.25952911376953","","","","","",""
"10050.5","100","100","100","74.49632263183594","74.49632263183594","74.49632263183594","","","","","","","","","","","","","","","","","",""
"10050.7998046875","","","","","","","","","","","","","","","","","","","178","178","178","61.660430908203125","61.660430908203125","61.660430908203125"
"10071.509765625","","","","","","","","","","","","","271","271","271","82.22351837158203","82.22351837158203","82.22351837158203","","","","","",""
"10117.759765625","","","","","","","","","","","","","272","272","272","81.15229034423828","81.15229034423828","81.15229034423828","","","","","",""
"10146.51953125","","","","","","","","","","","","","","","","","","","179","179","179","61.36864471435547","61.36864471435547","61.36864471435547"
"10150.5","101","101","101","76.68864440917969","76.68864440917969","76.68864440917969","","","","","","","","","","","","","","","","","",""
"10158.48046875","","","","","","","","","","","","","273","273","273","80.61762237548828","80.61762237548828","80.61762237548828","","","","","",""
"10207.76953125","","","","","","","","","","","","","274","274","274","74.2860336303711","74.2860336303711","74.2860336303711","","","","","",""
"10241.5703125","","","","","","","","","","","","","","","","","","","180","180","180","61.60654067993164","61.60654067993164","61.60654067993164"
"10250.5","102","102","102","75.49649047851562","75.49649047851562","75.49649047851562","","","","","","","","","","","","","","","","","",""
"10263.6904296875","","","","","","","","","","","","","275","275","275","71.5350570678711","71.5350570678711","71.5350570678711","","","","","",""
"10324.2099609375","","","","","","","","","","","","","276","276","276","71.28921508789062","71.28921508789062","71.28921508789062","","","","","",""
"10337.48046875","","","","","","","","","","","","","","","","","","","181","181","181","61.76774215698242","61.76774215698242","61.76774215698242"
"10350.5","103","103","103","75.4635009765625","75.4635009765625","75.4635009765625","","","","","","","","","","","","","","","","","",""
"10382.0302734375","","","","","","","","","","","","","277","277","277","75.87079620361328","75.87079620361328","75.87079620361328","","","","","",""
"10431.73046875","","","","","","","","","","","","","","","","","","","182","182","182","61.67497634887695","61.67497634887695","61.67497634887695"
"10436.8798828125","","","","","","","","","","","","","278","278","278","78.2197036743164","78.2197036743164","78.2197036743164","","","","","",""
"10450.5","104","104","104","79.1786117553711","79.1786117553711","79.1786117553711","","","","","","","","","","","","","","","","","",""
"10486.1201171875","","","","","","","","","","","","","279","279","279","78.05705261230469","78.05705261230469","78.05705261230469","","","","","",""
"10527.599609375","","","","","","","","","","","","","","","","","","","183","183","183","60.9860725402832","60.9860725402832","60.9860725402832"
"10537.6103515625","","","","","","","","","","","","","280","280","280","77.17166900634766","77.17166900634766","77.17166900634766","","","","","",""
"10550.5","105","105","105","76.36971282958984","76.36971282958984","76.36971282958984","","","","","","","","","","","","","","","","","",""
"10596.490234375","","","","","","","","","","","","","281","281","281","74.12982177734375","74.12982177734375","74.12982177734375","","","","","",""
"10623.2802734375","","","","","","","","","","","","","","","","","","","184","184","184","61.63665008544922","61.63665008544922","61.63665008544922"
"10650.5","106","106","106","76.42376708984375","76.42376708984375","76.42376708984375","","","","","","","","","","","","","","","","","",""
"10653.0703125","","","","","","","","","","","","","282","282","282","73.74714660644531","73.74714660644531","73.74714660644531","","","","","",""
"10707.849609375","","","","","","","","","","","","","283","283","283","73.89032745361328","73.89032745361328","73.89032745361328","","","","","",""
"10720.23046875","","","","","","","","","","","","","","","","","","","185","185","185","61.014556884765625","61.014556884765625","61.014556884765625"
"10750.5","107","107","107","75.5754623413086","75.5754623413086","75.5754623413086","","","","","","","","","","","","","","","","","",""
"10762.2099609375","","","","","","","","","","","","","284","284","284","71.77301025390625","71.77301025390625","71.77301025390625","","","","","",""
"10815.5703125","","","","","","","","","","","","","285","285","285","73.81912231445312","73.81912231445312","73.81912231445312","","","","","",""
"10816.3798828125","","","","","","","","","","","","","","","","","","","186","186","186","62.198036193847656","62.198036193847656","62.198036193847656"
"10850.5","108","108","108","74.01305389404297","74.01305389404297","74.01305389404297","","","","","","","","","","","","","","","","","",""
"10867.9697265625","","","","","","","","","","","","","286","286","286","77.3369140625","77.3369140625","77.3369140625","","","","","",""
"10912.9697265625","","","","","","","","","","","","","","","","","","","187","187","187","61.95376205444336","61.95376205444336","61.95376205444336"
"10920.7099609375","","","","","","","","","","","","","287","287","287","72.2807846069336","72.2807846069336","72.2807846069336","","","","","",""
"10950.5","109","109","109","75.41957092285156","75.41957092285156","75.41957092285156","","","","","","","","","","","","","","","","","",""
"10977.6396484375","","","","","","","","","","","","","288","288","288","72.68221282958984","72.68221282958984","72.68221282958984","","","","","",""
"11008.3203125","","","","","","","","","","","","","","","","","","","188","188","188","63.128639221191406","63.128639221191406","63.128639221191406"
"11030.3203125","","","","","","","","","","","","","289","289","289","72.7859878540039","72.7859878540039","72.7859878540039","","","","","",""
"11050.5","110","110","110","73.29295349121094","73.29295349121094","73.29295349121094","","","","","","","","","","","","","","","","","",""
"11084","","","","","","","","","","","","","290","290","290","72.45249938964844","72.45249938964844","72.45249938964844","","","","","",""
"11105.2099609375","","","","","","","","","","","","","","","","","","","189","189","189","64.6507339477539","64.6507339477539","64.6507339477539"
"11142.41015625","","","","","","","","","","","","","291","291","291","73.80535888671875","73.80535888671875","73.80535888671875","","","","","",""
"11150.5","111","111","111","74.52762603759766","74.52762603759766","74.52762603759766","","","","","","","","","","","","","","","","","",""
"11194.330078125","","","","","","","","","","","","","","","","","","","190","190","190","66.43151092529297","66.43151092529297","66.43151092529297"
"11200.1201171875","","","","","","","","","","","","","292","292","292","70.26737213134766","70.26737213134766","70.26737213134766","","","","","",""
"11250.5","112","112","112","74.27754974365234","74.27754974365234","74.27754974365234","","","","","","","","","","","","","","","","","",""
"11260.48046875","","","","","","","","","","","","","293","293","293","73.3864974975586","73.3864974975586","73.3864974975586","","","","","",""
"11281.3095703125","","","","","","","","","","","","","","","","","","","191","191","191","67.21408081054688","67.21408081054688","67.21408081054688"
"11316.8701171875","","","","","","","","","","","","","294","294","294","70.64960479736328","70.64960479736328","70.64960479736328","","","","","",""
"11350.5","113","113","113","74.1142807006836","74.1142807006836","74.1142807006836","","","","","","","","","","","","","","","","","",""
"11366.6904296875","","","","","","","","","","","","","","","","","","","192","192","192","66.19779205322266","66.19779205322266","66.19779205322266"
"11375.0595703125","","","","","","","","","","","","","295","295","295","76.31773376464844","76.31773376464844","76.31773376464844","","","","","",""
"11424.8095703125","","","","","","","","","","","","","296","296","296","78.6460952758789","78.6460952758789","78.6460952758789","","","","","",""
"11450.5","114","114","114","74.11235809326172","74.11235809326172","74.11235809326172","","","","","","","","","","","","","","","","","",""
"11457.3896484375","","","","","","","","","","","","","","","","","","","193","193","193","65.92808532714844","65.92808532714844","65.92808532714844"
"11474.0595703125","","","","","","","","","","","","","297","297","297","78.91895294189453","78.91895294189453","78.91895294189453","","","","","",""
"11522.66015625","","","","","","","","","","","","","298","298","298","73.41650390625","73.41650390625","73.41650390625","","","","","",""
"11545.01953125","","","","","","","","","","","","","","","","","","","194","194","194","66.08216857910156","66.08216857910156","66.08216857910156"
"11550.5","115","115","115","71.6539306640625","71.6539306640625","71.6539306640625","","","","","","","","","","","","","","","","","",""
"11577.26953125","","","","","","","","","","","","","299","299","299","73.55682373046875","73.55682373046875","73.55682373046875","","","","","",""
"11632.599609375","","","","","","","","","","","","","","","","","","","195","195","195","65.3761215209961","65.3761215209961","65.3761215209961"
"11650.5","116","116","116","74.77900695800781","74.77900695800781","74.77900695800781","","","","","","","","","","","","","","","","","",""
"11726.080078125","","","","","","","","","","","","","","","","","","","196","196","196","62.88848114013672","62.88848114013672","62.88848114013672"
"11750.5","117","117","117","73.02210998535156","73.02210998535156","73.02210998535156","","","","","","","","","","","","","","","","","",""
