"ray/tune/custom_metrics/real_step_max","threshold_type: 7 - _step","threshold_type: 7 - _step__MIN","threshold_type: 7 - _step__MAX","threshold_type: 7 - ray/tune/custom_metrics/energy_cost_mean","threshold_type: 7 - ray/tune/custom_metrics/energy_cost_mean__MIN","threshold_type: 7 - ray/tune/custom_metrics/energy_cost_mean__MAX","threshold_type: 5 - _step","threshold_type: 5 - _step__MIN","threshold_type: 5 - _step__MAX","threshold_type: 5 - ray/tune/custom_metrics/energy_cost_mean","threshold_type: 5 - ray/tune/custom_metrics/energy_cost_mean__MIN","threshold_type: 5 - ray/tune/custom_metrics/energy_cost_mean__MAX","threshold_type: 3 - _step","threshold_type: 3 - _step__MIN","threshold_type: 3 - _step__MAX","threshold_type: 3 - ray/tune/custom_metrics/energy_cost_mean","threshold_type: 3 - ray/tune/custom_metrics/energy_cost_mean__MIN","threshold_type: 3 - ray/tune/custom_metrics/energy_cost_mean__MAX","threshold_type: convex - _step","threshold_type: convex - _step__MIN","threshold_type: convex - _step__MAX","threshold_type: convex - ray/tune/custom_metrics/energy_cost_mean","threshold_type: convex - ray/tune/custom_metrics/energy_cost_mean__MIN","threshold_type: convex - ray/tune/custom_metrics/energy_cost_mean__MAX","threshold_type: hard - _step","threshold_type: hard - _step__MIN","threshold_type: hard - _step__MAX","threshold_type: hard - ray/tune/custom_metrics/energy_cost_mean","threshold_type: hard - ray/tune/custom_metrics/energy_cost_mean__MIN","threshold_type: hard - ray/tune/custom_metrics/energy_cost_mean__MAX","threshold_type: s - _step","threshold_type: s - _step__MIN","threshold_type: s - _step__MAX","threshold_type: s - ray/tune/custom_metrics/energy_cost_mean","threshold_type: s - ray/tune/custom_metrics/energy_cost_mean__MIN","threshold_type: s - ray/tune/custom_metrics/energy_cost_mean__MAX","threshold_type: 1 - _step","threshold_type: 1 - _step__MIN","threshold_type: 1 - _step__MAX","threshold_type: 1 - ray/tune/custom_metrics/energy_cost_mean","threshold_type: 1 - ray/tune/custom_metrics/energy_cost_mean__MIN","threshold_type: 1 - ray/tune/custom_metrics/energy_cost_mean__MAX","threshold_type: concave - _step","threshold_type: concave - _step__MIN","threshold_type: concave - _step__MAX","threshold_type: concave - ray/tune/custom_metrics/energy_cost_mean","threshold_type: concave - ray/tune/custom_metrics/energy_cost_mean__MIN","threshold_type: concave - ray/tune/custom_metrics/energy_cost_mean__MAX"
"16222","","","","","","","","","","","","","","","","","","","270.5","270","271","61.48979568481445","61.379676818847656","61.59991455078125","","","","","","","","","","","","","","","","","","","","","","","",""
"16224","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","254","254","254","60.66248321533203","60.66248321533203","60.66248321533203"
"16233","","","","","","","","","","","","","","","","","","","","","","","","","274","274","274","61.5822639465332","61.5822639465332","61.5822639465332","","","","","","","","","","","","","","","","","",""
"16236","","","","","","","","","","","","","","","","","","","","","","","","","274","274","274","61.540283203125","61.540283203125","61.540283203125","","","","","","","","","","","","","","","","","",""
"16237","","","","","","","","","","","","","","","","","","","270","270","270","61.545162200927734","61.545162200927734","61.545162200927734","","","","","","","","","","","","","","","","","","","","","","","",""
"16241","","","","","","","","","","","","","","","","","","","270","270","270","61.575889587402344","61.575889587402344","61.575889587402344","","","","","","","","","","","","","","","","","","","","","","","",""
"16242","","","","","","","","","","","","","","","","","","","","","","","","","275","275","275","61.6643180847168","61.6643180847168","61.6643180847168","","","","","","","","","","","","","","","","","",""
"16246","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","253","253","253","61.59101486206055","61.59101486206055","61.59101486206055"
"16249","","","","","","","","","","","","","","","","","","","272","272","272","61.430477142333984","61.430477142333984","61.430477142333984","","","","","","","","","","","","","","","","","","","","","","","",""
"16251","285","285","285","61.506229400634766","61.506229400634766","61.506229400634766","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16256","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","277","277","277","61.87148666381836","61.87148666381836","61.87148666381836","","","","","","","","","","","",""
"16257","281","281","281","61.33634948730469","61.33634948730469","61.33634948730469","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16260","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","278","278","278","61.57225036621094","61.57225036621094","61.57225036621094","","","","","","","","","","","",""
"16263","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","254","254","254","61.606937408447266","61.606937408447266","61.606937408447266"
"16266","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","280","280","280","61.681907653808594","61.681907653808594","61.681907653808594","","","","","","","","","","","",""
"16268","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","254","254","254","61.33634948730469","61.33634948730469","61.33634948730469"
"16270","281","281","281","61.48908615112305","61.48908615112305","61.48908615112305","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16280","283","283","283","61.98018264770508","61.98018264770508","61.98018264770508","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16281","","","","","","","","","","","","","","","","","","","272","272","272","61.395729064941406","61.395729064941406","61.395729064941406","","","","","","","279","279","279","61.72834014892578","61.72834014892578","61.72834014892578","","","","","","","","","","","",""
"16285","","","","","","","","","","","","","","","","","","","272","272","272","61.379676818847656","61.379676818847656","61.379676818847656","","","","","","","","","","","","","","","","","","","","","","","",""
"16286","285","285","285","63.82752990722656","63.82752990722656","63.82752990722656","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16291","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","255","255","255","61.432369232177734","61.432369232177734","61.432369232177734"
"16292","","","","","","","","","","","","","","","","","","","272","272","272","61.49556350708008","61.49556350708008","61.49556350708008","","","","","","","","","","","","","","","","","","","","","","","",""
"16293","","","","","","","","","","","","","","","","","","","","","","","","","275","275","275","61.430206298828125","61.430206298828125","61.430206298828125","","","","","","","","","","","","","","","","","",""
"16297","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","278","278","278","61.910438537597656","61.910438537597656","61.910438537597656","","","","","","","","","","","",""
"16298","","","","","","","","","","","","","","","","","","","","","","","","","275","275","275","61.39784240722656","61.39784240722656","61.39784240722656","","","","","","","","","","","","","","","","","",""
"16299","","","","","","","","","","","","","","","","","","","271","271","271","61.44545364379883","61.44545364379883","61.44545364379883","","","","","","","","","","","","","","","","","","","","","","","",""
"16320","","","","","","","","","","","","","","","","","","","272","272","272","61.523860931396484","61.523860931396484","61.523860931396484","","","","","","","","","","","","","","","","","","","","","","","",""
"16321","","","","","","","","","","","","","","","","","","","272","272","272","61.597713470458984","61.597713470458984","61.597713470458984","","","","","","","","","","","","","","","","","","","","","","","",""
"16322","","","","","","","","","","","","","","","","","","","271","271","271","61.43148422241211","61.43148422241211","61.43148422241211","","","","","","","","","","","","","","","","","","","","","","","",""
"16324","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","255","255","255","60.65240478515625","60.65240478515625","60.65240478515625"
"16333","","","","","","","","","","","","","","","","","","","","","","","","","275","275","275","61.43148422241211","61.43148422241211","61.43148422241211","","","","","","","","","","","","","","","","","",""
"16336","","","","","","","","","","","","","","","","","","","","","","","","","275","275","275","61.44116973876953","61.44116973876953","61.44116973876953","","","","","","","","","","","","","","","","","",""
"16337","","","","","","","","","","","","","","","","","","","271","271","271","61.395729064941406","61.395729064941406","61.395729064941406","","","","","","","","","","","","","","","","","","","","","","","",""
"16341","","","","","","","","","","","","","","","","","","","271","271","271","61.33634948730469","61.33634948730469","61.33634948730469","","","","","","","","","","","","","","","","","","","","","","","",""
"16342","","","","","","","","","","","","","","","","","","","","","","","","","276","276","276","61.38307189941406","61.38307189941406","61.38307189941406","","","","","","","","","","","","","","","","","",""
"16346","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","254","254","254","61.33634948730469","61.33634948730469","61.33634948730469"
"16349","","","","","","","","","","","","","","","","","","","273","273","273","61.383277893066406","61.383277893066406","61.383277893066406","","","","","","","","","","","","","","","","","","","","","","","",""
"16350","286","286","286","61.46580123901367","61.46580123901367","61.46580123901367","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16355","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","278","278","278","61.46091842651367","61.46091842651367","61.46091842651367","","","","","","","","","","","",""
"16356","282","282","282","61.48681640625","61.48681640625","61.48681640625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16359","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","279","279","279","61.70320510864258","61.70320510864258","61.70320510864258","","","","","","","","","","","",""
"16363","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","255","255","255","61.33634948730469","61.33634948730469","61.33634948730469"
"16365","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","281","281","281","61.52225875854492","61.52225875854492","61.52225875854492","","","","","","","","","","","",""
"16368","282","282","282","61.726009368896484","61.726009368896484","61.726009368896484","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","255","255","255","61.33634948730469","61.33634948730469","61.33634948730469"
"16375","284","284","284","61.81890106201172","61.81890106201172","61.81890106201172","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16381","","","","","","","","","","","","","","","","","","","273","273","273","61.492977142333984","61.492977142333984","61.492977142333984","","","","","","","280","280","280","61.47652053833008","61.47652053833008","61.47652053833008","","","","","","","","","","","",""
"16383","286","286","286","64.01697540283203","64.01697540283203","64.01697540283203","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16385","","","","","","","","","","","","","","","","","","","273","273","273","61.43169021606445","61.43169021606445","61.43169021606445","","","","","","","","","","","","","","","","","","","","","","","",""
"16391","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","256","256","256","61.33634948730469","61.33634948730469","61.33634948730469"
"16392","","","","","","","","","","","","","","","","","","","273","273","273","61.33634948730469","61.33634948730469","61.33634948730469","","","","","","","","","","","","","","","","","","","","","","","",""
"16393","","","","","","","","","","","","","","","","","","","","","","","","","276","276","276","61.383277893066406","61.383277893066406","61.383277893066406","","","","","","","","","","","","","","","","","",""
"16394","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","279","279","279","61.738040924072266","61.738040924072266","61.738040924072266","","","","","","","","","","","",""
"16398","","","","","","","","","","","","","","","","","","","","","","","","","276","276","276","61.432491302490234","61.432491302490234","61.432491302490234","","","","","","","","","","","","","","","","","",""
"16399","","","","","","","","","","","","","","","","","","","272","272","272","61.42829513549805","61.42829513549805","61.42829513549805","","","","","","","","","","","","","","","","","","","","","","","",""
"16420","","","","","","","","","","","","","","","","","","","273","273","273","61.43854331970215","61.38307189941406","61.494014739990234","","","","","","","","","","","","","","","","","","","","","","","",""
"16422","","","","","","","","","","","","","","","","","","","272","272","272","61.33634948730469","61.33634948730469","61.33634948730469","","","","","","","","","","","","","","","","","","","","","","","",""
"16424","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","256","256","256","60.75572967529297","60.75572967529297","60.75572967529297"
"16433","","","","","","","","","","","","","","","","","","","","","","","","","276","276","276","61.5366325378418","61.5366325378418","61.5366325378418","","","","","","","","","","","","","","","","","",""
"16436","","","","","","","","","","","","","","","","","","","272","272","272","61.5732536315918","61.5732536315918","61.5732536315918","276","276","276","61.384761810302734","61.384761810302734","61.384761810302734","","","","","","","","","","","","","","","","","",""
"16441","","","","","","","","","","","","","","","","","","","272","272","272","61.398521423339844","61.398521423339844","61.398521423339844","","","","","","","","","","","","","","","","","","","","","","","",""
"16442","","","","","","","","","","","","","","","","","","","","","","","","","277","277","277","61.33634948730469","61.33634948730469","61.33634948730469","","","","","","","","","","","","","","","","","",""
"16445","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","255","255","255","61.55382537841797","61.55382537841797","61.55382537841797"
"16449","287","287","287","61.48688888549805","61.48688888549805","61.48688888549805","","","","","","","","","","","","","274","274","274","61.33634948730469","61.33634948730469","61.33634948730469","","","","","","","","","","","","","","","","","","","","","","","",""
"16452","283","283","283","61.741641998291016","61.741641998291016","61.741641998291016","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16455","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","279","279","279","61.38395690917969","61.38395690917969","61.38395690917969","","","","","","","","","","","",""
"16457","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","280","280","280","61.56134033203125","61.56134033203125","61.56134033203125","","","","","","","","","","","",""
"16462","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","256","256","256","61.519187927246094","61.519187927246094","61.519187927246094"
"16463","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","282","282","282","61.81113052368164","61.81113052368164","61.81113052368164","","","","","","","","","","","",""
"16466","283","283","283","61.50836944580078","61.50836944580078","61.50836944580078","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16468","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","256","256","256","61.395729064941406","61.395729064941406","61.395729064941406"
"16473","285","285","285","61.48624038696289","61.48624038696289","61.48624038696289","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16475","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","281","281","281","61.90882873535156","61.90882873535156","61.90882873535156","","","","","","","","","","","",""
"16480","287","287","287","64.05842590332031","64.05842590332031","64.05842590332031","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16481","","","","","","","","","","","","","","","","","","","274","274","274","61.33634948730469","61.33634948730469","61.33634948730469","","","","","","","","","","","","","","","","","","","","","","","",""
"16485","","","","","","","","","","","","","","","","","","","274","274","274","61.379676818847656","61.379676818847656","61.379676818847656","","","","","","","","","","","","","","","","","","","","","","","",""
"16491","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","257","257","257","61.3798828125","61.3798828125","61.3798828125"
"16492","","","","","","","","","","","","","","","","","","","274","274","274","61.547000885009766","61.547000885009766","61.547000885009766","","","","","","","","","","","","","","","","","","","","","","","",""
"16493","","","","","","","","","","","","","","","","","","","","","","","","","277","277","277","61.383277893066406","61.383277893066406","61.383277893066406","280","280","280","61.421104431152344","61.421104431152344","61.421104431152344","","","","","","","","","","","",""
"16497","","","","","","","","","","","","","","","","","","","","","","","","","277","277","277","61.489463806152344","61.489463806152344","61.489463806152344","","","","","","","","","","","","","","","","","",""
"16499","","","","","","","","","","","","","","","","","","","273","273","273","61.39784240722656","61.39784240722656","61.39784240722656","","","","","","","","","","","","","","","","","","","","","","","",""
"16520","","","","","","","","","","","","","","","","","","","274","274","274","61.42904472351074","61.383277893066406","61.47481155395508","","","","","","","","","","","","","","","","","","","","","","","",""
"16522","","","","","","","","","","","","","","","","","","","273","273","273","61.33634948730469","61.33634948730469","61.33634948730469","","","","","","","","","","","","","","","","","","","","","","","",""
"16524","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","257","257","257","60.762550354003906","60.762550354003906","60.762550354003906"
"16532","","","","","","","","","","","","","","","","","","","","","","","","","277","277","277","61.582820892333984","61.582820892333984","61.582820892333984","","","","","","","","","","","","","","","","","",""
"16535","","","","","","","","","","","","","","","","","","","","","","","","","277","277","277","61.574214935302734","61.574214935302734","61.574214935302734","","","","","","","","","","","","","","","","","",""
"16536","","","","","","","","","","","","","","","","","","","273","273","273","61.489383697509766","61.489383697509766","61.489383697509766","","","","","","","","","","","","","","","","","","","","","","","",""
"16541","","","","","","","","","","","","","","","","","","","273","273","273","61.38307189941406","61.38307189941406","61.38307189941406","","","","","","","","","","","","","","","","","","","","","","","",""
"16542","","","","","","","","","","","","","","","","","","","","","","","","","278","278","278","61.39784240722656","61.39784240722656","61.39784240722656","","","","","","","","","","","","","","","","","",""
"16545","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","256","256","256","61.33634948730469","61.33634948730469","61.33634948730469"
"16548","288","288","288","61.4877815246582","61.4877815246582","61.4877815246582","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16549","","","","","","","","","","","","","","","","","","","275","275","275","61.88135528564453","61.88135528564453","61.88135528564453","","","","","","","","","","","","","","","","","","","","","","","",""
"16551","284","284","284","61.50857925415039","61.50857925415039","61.50857925415039","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16554","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","280","280","280","61.611026763916016","61.611026763916016","61.611026763916016","","","","","","","","","","","",""
"16556","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","281","281","281","61.586669921875","61.586669921875","61.586669921875","","","","","","","","","","","",""
"16559","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","283","283","283","61.68711853027344","61.68711853027344","61.68711853027344","","","","","","","","","","","",""
"16560","284","284","284","62.03483963012695","62.03483963012695","62.03483963012695","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16562","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","257","257","257","61.771121978759766","61.771121978759766","61.771121978759766"
"16568","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","257","257","257","61.33634948730469","61.33634948730469","61.33634948730469"
"16572","286","286","286","61.52242660522461","61.52242660522461","61.52242660522461","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16574","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","282","282","282","61.7109489440918","61.7109489440918","61.7109489440918","","","","","","","","","","","",""
"16576","288","288","288","63.803428649902344","63.803428649902344","63.803428649902344","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16581","","","","","","","","","","","","","","","","","","","275","275","275","61.43088912963867","61.43088912963867","61.43088912963867","","","","","","","","","","","","","","","","","","","","","","","",""
"16585","","","","","","","","","","","","","","","","","","","275","275","275","61.52581787109375","61.52581787109375","61.52581787109375","","","","","","","","","","","","","","","","","","","","","","","",""
"16591","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","258","258","258","61.33634948730469","61.33634948730469","61.33634948730469"
"16592","","","","","","","","","","","","","","","","","","","275","275","275","61.33634948730469","61.33634948730469","61.33634948730469","","","","","","","","","","","","","","","","","","","","","","","",""
"16593","","","","","","","","","","","","","","","","","","","","","","","","","278","278","278","61.38068389892578","61.38068389892578","61.38068389892578","281","281","281","61.38307189941406","61.38307189941406","61.38307189941406","","","","","","","","","","","",""
"16597","","","","","","","","","","","","","","","","","","","","","","","","","278","278","278","61.44456481933594","61.44456481933594","61.44456481933594","","","","","","","","","","","","","","","","","",""
"16599","","","","","","","","","","","","","","","","","","","274","274","274","61.394447326660156","61.394447326660156","61.394447326660156","","","","","","","","","","","","","","","","","","","","","","","",""
"16619","","","","","","","","","","","","","","","","","","","275","275","275","61.56901168823242","61.56901168823242","61.56901168823242","","","","","","","","","","","","","","","","","","","","","","","",""
"16620","","","","","","","","","","","","","","","","","","","275","275","275","61.43926239013672","61.43926239013672","61.43926239013672","","","","","","","","","","","","","","","","","","","","","","","",""
"16622","","","","","","","","","","","","","","","","","","","274","274","274","61.33634948730469","61.33634948730469","61.33634948730469","","","","","","","","","","","","","","","","","","","","","","","",""
"16624","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","258","258","258","60.71887969970703","60.71887969970703","60.71887969970703"
"16631","","","","","","","","","","","","","","","","","","","","","","","","","278","278","278","61.698333740234375","61.698333740234375","61.698333740234375","","","","","","","","","","","","","","","","","",""
"16634","","","","","","","","","","","","","","","","","","","","","","","","","278","278","278","61.52252960205078","61.52252960205078","61.52252960205078","","","","","","","","","","","","","","","","","",""
"16636","","","","","","","","","","","","","","","","","","","274","274","274","61.33634948730469","61.33634948730469","61.33634948730469","","","","","","","","","","","","","","","","","","","","","","","",""
"16641","","","","","","","","","","","","","","","","","","","274","274","274","61.383277893066406","61.383277893066406","61.383277893066406","","","","","","","","","","","","","","","","","","","","","","","",""
"16642","","","","","","","","","","","","","","","","","","","","","","","","","279","279","279","61.49398422241211","61.49398422241211","61.49398422241211","","","","","","","","","","","","","","","","","",""
"16645","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","257","257","257","61.33634948730469","61.33634948730469","61.33634948730469"
"16647","289","289","289","61.48863220214844","61.48863220214844","61.48863220214844","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16649","","","","","","","","","","","","","","","","","","","276","276","276","61.38307189941406","61.38307189941406","61.38307189941406","","","","","","","","","","","","","","","","","","","","","","","",""
"16651","285","285","285","61.42979431152344","61.42979431152344","61.42979431152344","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16654","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","281.5","281","282","61.48004913330078","61.38307189941406","61.5770263671875","","","","","","","","","","","",""
"16658","285","285","285","61.56780242919922","61.56780242919922","61.56780242919922","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16659","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","284","284","284","61.426605224609375","61.426605224609375","61.426605224609375","","","","","","","","","","","",""
"16662","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","258","258","258","61.426605224609375","61.426605224609375","61.426605224609375"
"16668","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","258","258","258","61.39784240722656","61.39784240722656","61.39784240722656"
"16669","287","287","287","61.679100036621094","61.679100036621094","61.679100036621094","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16673","289","289","289","63.95503234863281","63.95503234863281","63.95503234863281","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16674","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","283","283","283","61.52046585083008","61.52046585083008","61.52046585083008","","","","","","","","","","","",""
"16681","","","","","","","","","","","","","","","","","","","276","276","276","61.38307189941406","61.38307189941406","61.38307189941406","","","","","","","","","","","","","","","","","","","","","","","",""
"16685","","","","","","","","","","","","","","","","","","","276","276","276","61.48958206176758","61.48958206176758","61.48958206176758","","","","","","","","","","","","","","","","","","","","","","","",""
"16691","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","259","259","259","61.43566131591797","61.43566131591797","61.43566131591797"
"16692","","","","","","","","","","","","","","","","","","","276","276","276","61.383750915527344","61.383750915527344","61.383750915527344","","","","","","","","","","","","","","","","","","","","","","","",""
"16693","","","","","","","","","","","","","","","","","","","","","","","","","279","279","279","61.3798828125","61.3798828125","61.3798828125","282","282","282","61.57058334350586","61.57058334350586","61.57058334350586","","","","","","","","","","","",""
"16697","","","","","","","","","","","","","","","","","","","","","","","","","279","279","279","61.43101119995117","61.43101119995117","61.43101119995117","","","","","","","","","","","","","","","","","",""
"16699","","","","","","","","","","","","","","","","","","","275","275","275","61.478206634521484","61.478206634521484","61.478206634521484","","","","","","","","","","","","","","","","","","","","","","","",""
"16719","","","","","","","","","","","","","","","","","","","276","276","276","61.4280891418457","61.4280891418457","61.4280891418457","","","","","","","","","","","","","","","","","","","","","","","",""
"16720","","","","","","","","","","","","","","","","","","","276","276","276","61.445247650146484","61.445247650146484","61.445247650146484","","","","","","","","","","","","","","","","","","","","","","","",""
"16722","","","","","","","","","","","","","","","","","","","275","275","275","61.45043182373047","61.45043182373047","61.45043182373047","","","","","","","","","","","","","","","","","","","","","","","",""
"16724","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","259","259","259","60.61555480957031","60.61555480957031","60.61555480957031"
"16730","","","","","","","","","","","","","","","","","","","","","","","","","279","279","279","61.52956008911133","61.52956008911133","61.52956008911133","","","","","","","","","","","","","","","","","",""
"16734","","","","","","","","","","","","","","","","","","","","","","","","","279","279","279","61.43101119995117","61.43101119995117","61.43101119995117","","","","","","","","","","","","","","","","","",""
"16735","","","","","","","","","","","","","","","","","","","275","275","275","61.576751708984375","61.576751708984375","61.576751708984375","","","","","","","","","","","","","","","","","","","","","","","",""
"16740","","","","","","","","","","","","","","","","","","","275","275","275","61.560569763183594","61.560569763183594","61.560569763183594","","","","","","","","","","","","","","","","","","","","","","","",""
"16742","","","","","","","","","","","","","","","","","","","","","","","","","280","280","280","61.383750915527344","61.383750915527344","61.383750915527344","","","","","","","","","","","","","","","","","",""
"16744","290","290","290","61.736305236816406","61.736305236816406","61.736305236816406","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16745","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","258","258","258","61.33634948730469","61.33634948730469","61.33634948730469"
"16749","286","286","286","61.51438522338867","61.51438522338867","61.51438522338867","","","","","","","","","","","","","277","277","277","61.38307189941406","61.38307189941406","61.38307189941406","","","","","","","","","","","","","","","","","","","","","","","",""
"16754","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","282.5","282","283","61.45190238952637","61.42979431152344","61.4740104675293","","","","","","","","","","","",""
"16758","286","286","286","61.383277893066406","61.383277893066406","61.383277893066406","","","","","","","","","","","","","","","","","","","","","","","","","285","285","285","61.56501388549805","61.56501388549805","61.56501388549805","","","","","","","","","","","",""
"16762","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","259","259","259","61.38307189941406","61.38307189941406","61.38307189941406"
"16764","288","288","288","61.829586029052734","61.829586029052734","61.829586029052734","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16768","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","259","259","259","61.33634948730469","61.33634948730469","61.33634948730469"
"16771","290","290","290","63.81611251831055","63.81611251831055","63.81611251831055","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16774","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","284","284","284","61.42979431152344","61.42979431152344","61.42979431152344","","","","","","","","","","","",""
"16781","","","","","","","","","","","","","","","","","","","277","277","277","61.383277893066406","61.383277893066406","61.383277893066406","","","","","","","","","","","","","","","","","","","","","","","",""
"16785","","","","","","","","","","","","","","","","","","","277","277","277","61.38307189941406","61.38307189941406","61.38307189941406","","","","","","","","","","","","","","","","","","","","","","","",""
"16789","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","283","283","283","61.6654052734375","61.6654052734375","61.6654052734375","","","","","","","","","","","",""
"16791","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","260","260","260","61.33634948730469","61.33634948730469","61.33634948730469"
"16792","","","","","","","","","","","","","","","","","","","277","277","277","61.33634948730469","61.33634948730469","61.33634948730469","","","","","","","","","","","","","","","","","","","","","","","",""
"16793","","","","","","","","","","","","","","","","","","","","","","","","","280","280","280","61.39784240722656","61.39784240722656","61.39784240722656","","","","","","","","","","","","","","","","","",""
"16797","","","","","","","","","","","","","","","","","","","","","","","","","280","280","280","61.45933532714844","61.45933532714844","61.45933532714844","","","","","","","","","","","","","","","","","",""
